Date,Tractor Model,Horsepower,Implement Model,Implement Size,Notes,System,Operation (verbatim),MOSES Operation,Speed [km/h],Speed_MIN [km/h],Speed_MAX [km/h],Surf_Disturbance [%],Depth [cm],Depth_MIN [cm],Depth_MAX [cm],TILLAGE_TYPE,TILLAGE_TYPE_Modifier [0-1],STIR,Diesel_use [l/ha],Burial_Coefficient [0-1],Source,Description,Map_Status,STIR_Event,STIR_Missing_Fields,STIR_Inputs_Complete,Year,STIR_Cum_CalendarYear,STIR_Cum_AllYears
2020-06-02,,,,,,MT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2020,,
2020-06-02,,,,,,ST,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2020,,
2020-06-17,,,,,,CT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2020,,
2020-06-17,,,,,,MT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2020,,
2020-06-17,,,,,,ST,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2020,,
2020-06-18,JD 6130R,130.0,Eversman 1076 6 Row Cultivator,6 row,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2020,,
2020-06-18,JD 6130R,130.0,Eversman 1076 6 Row Cultivator,6 row,,MT,Cultivate,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2020,35.75,688.62625
2020-06-18,JD 6130R,130.0,Eversman 1076 6 Row Cultivator,6 row,,ST,Cultivate,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2020,26.0,669.3375
2020-06-19,JD 7820,189.0,Red Pipe Ditcher,6 row,,CT,Pipe Ditcher,"Furrow shaper, torpedo",8.045,5.6315,10.4585,60.0,7.62,5.08,10.16,TILLAGE_TYPE_COMPRESSION,0.15,2.19375,3.2389,0.3,USDA_MOSES_2023-02-24,Furrow shaping operation on existing beds.  Torpedo shaped device used to shape the furrows for furrow irrigation.  11/17/01 DTL,OK,2.19375,,True,2020,31.6875,1933.01875
2020-06-19,JD 7820,189.0,Red Pipe Ditcher,6 row,,MT,Pipe Ditcher,"Furrow shaper, torpedo",8.045,5.6315,10.4585,60.0,7.62,5.08,10.16,TILLAGE_TYPE_COMPRESSION,0.15,2.19375,3.2389,0.3,USDA_MOSES_2023-02-24,Furrow shaping operation on existing beds.  Torpedo shaped device used to shape the furrows for furrow irrigation.  11/17/01 DTL,OK,2.19375,,True,2020,37.94375,690.8199999999999
2020-06-19,JD 7820,189.0,Red Pipe Ditcher,6 row,,ST,Pipe Ditcher,"Furrow shaper, torpedo",8.045,5.6315,10.4585,60.0,7.62,5.08,10.16,TILLAGE_TYPE_COMPRESSION,0.15,2.19375,3.2389,0.3,USDA_MOSES_2023-02-24,Furrow shaping operation on existing beds.  Torpedo shaped device used to shape the furrows for furrow irrigation.  11/17/01 DTL,OK,2.19375,,True,2020,28.19375,671.53125
2020-10-09,Case 2166 Combine,,,,,CT,Harvest Grain Corn,"Harvest, knife, windrow, combine",8.045,5.6315,10.4585,100.0,5.08,5.08,7.62,TILLAGE_TYPE_LIFT,0.4,6.5,31.4636,0.25,USDA_MOSES_2023-02-24,"2/95 DDB MN & ND Knife or undercut field beans.   Bean stems and some roots placed  in a windrow for harvest.  This operation undercuts the plant and lifts, and windrows the plants. Also includes the harvest which occurs a few days later and spreads the residue back on the disturbed surface.  Rev 043008 DTL  Revised energy  use rev 071711 ggf",OK,6.5,,True,2020,38.1875,1939.51875
2020-10-09,Case 2166 Combine,,,,,MT,Harvest Grain Corn,"Harvest, knife, windrow, combine",8.045,5.6315,10.4585,100.0,5.08,5.08,7.62,TILLAGE_TYPE_LIFT,0.4,6.5,31.4636,0.25,USDA_MOSES_2023-02-24,"2/95 DDB MN & ND Knife or undercut field beans.   Bean stems and some roots placed  in a windrow for harvest.  This operation undercuts the plant and lifts, and windrows the plants. Also includes the harvest which occurs a few days later and spreads the residue back on the disturbed surface.  Rev 043008 DTL  Revised energy  use rev 071711 ggf",OK,6.5,,True,2020,44.44375,697.3199999999999
2020-10-09,Case 2166 Combine,,,,,ST,Harvest Grain Corn,"Harvest, knife, windrow, combine",8.045,5.6315,10.4585,100.0,5.08,5.08,7.62,TILLAGE_TYPE_LIFT,0.4,6.5,31.4636,0.25,USDA_MOSES_2023-02-24,"2/95 DDB MN & ND Knife or undercut field beans.   Bean stems and some roots placed  in a windrow for harvest.  This operation undercuts the plant and lifts, and windrows the plants. Also includes the harvest which occurs a few days later and spreads the residue back on the disturbed surface.  Rev 043008 DTL  Revised energy  use rev 071711 ggf",OK,6.5,,True,2020,34.69375,678.03125
2020-10-21,,,JD 568 Round Baler 5x6,,,CT,Bale,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2020,53.54375,1954.8749999999998
2020-10-21,,,Hiniker Flail Shredder/Windrower 6 Row,6 row,,CT,Shred Stalks,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2020,68.9,1970.2312499999998
2020-10-21,,,JD 568 Round Baler 5x6,,,MT,Bale,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2020,59.8,712.67625
2020-10-21,,,Hiniker Flail Shredder/Windrower 6 Row,6 row,,MT,Shred Stalks,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2020,75.15625,728.0325
2020-10-21,,,JD 568 Round Baler 5x6,,,ST,Bale,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2020,50.05,693.3875
2020-10-21,,,Hiniker Flail Shredder/Windrower 6 Row,6 row,,ST,Shred Stalks,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2020,65.40625,708.74375
2020-10-22,JD 8245R,245.0,Landoll 7530 VT Plus Disc,~26' +,,CT,Vertical Till,Reel disk vertical tiller,9.654,8.045,12.872,40.0,5.08,3.81,6.35,TILLAGE_TYPE_MIXING,0.7,5.46,7.8659,0.1925,USDA_MOSES_2023-02-24,"Like McFarlane Reel Disk machine with single gang of smooth coulters on a shaft, on a slight angle followed by a rolling stalk chopper reel, a spike harrow and a rolling basket.     110110 DTL",OK,5.46,,True,2020,74.36,1975.6912499999999
2020-10-22,JD 8245R,245.0,Landoll 7530 VT Plus Disc,~26' +,,MT,Vertical Till,Reel disk vertical tiller,9.654,8.045,12.872,40.0,5.08,3.81,6.35,TILLAGE_TYPE_MIXING,0.7,5.46,7.8659,0.1925,USDA_MOSES_2023-02-24,"Like McFarlane Reel Disk machine with single gang of smooth coulters on a shaft, on a slight angle followed by a rolling stalk chopper reel, a spike harrow and a rolling basket.     110110 DTL",OK,5.46,,True,2020,80.61625,733.4925
2020-10-22,JD 8245R,245.0,Landoll 7530 VT Plus Disc,~26' +,,ST,Vertical Till,Reel disk vertical tiller,9.654,8.045,12.872,40.0,5.08,3.81,6.35,TILLAGE_TYPE_MIXING,0.7,5.46,7.8659,0.1925,USDA_MOSES_2023-02-24,"Like McFarlane Reel Disk machine with single gang of smooth coulters on a shaft, on a slight angle followed by a rolling stalk chopper reel, a spike harrow and a rolling basket.     110110 DTL",OK,5.46,,True,2020,70.86625,714.20375
2021-03-08,JD 8245R,245.0,Landoll 7530 VT Plus Disc,~26' +,,CT,Vertical Till,Reel disk vertical tiller,9.654,8.045,12.872,40.0,5.08,3.81,6.35,TILLAGE_TYPE_MIXING,0.7,5.46,7.8659,0.1925,USDA_MOSES_2023-02-24,"Like McFarlane Reel Disk machine with single gang of smooth coulters on a shaft, on a slight angle followed by a rolling stalk chopper reel, a spike harrow and a rolling basket.     110110 DTL",OK,5.46,,True,2021,5.46,1981.15125
2021-03-08,JD 8245R,245.0,Landoll 7530 VT Plus Disc,~26' +,,MT,Vertical Till,Reel disk vertical tiller,9.654,8.045,12.872,40.0,5.08,3.81,6.35,TILLAGE_TYPE_MIXING,0.7,5.46,7.8659,0.1925,USDA_MOSES_2023-02-24,"Like McFarlane Reel Disk machine with single gang of smooth coulters on a shaft, on a slight angle followed by a rolling stalk chopper reel, a spike harrow and a rolling basket.     110110 DTL",OK,5.46,,True,2021,5.46,738.9525
2021-03-08,JD 8245R,245.0,Landoll 7530 VT Plus Disc,~26' +,,ST,Vertical Till,Reel disk vertical tiller,9.654,8.045,12.872,40.0,5.08,3.81,6.35,TILLAGE_TYPE_MIXING,0.7,5.46,7.8659,0.1925,USDA_MOSES_2023-02-24,"Like McFarlane Reel Disk machine with single gang of smooth coulters on a shaft, on a slight angle followed by a rolling stalk chopper reel, a spike harrow and a rolling basket.     110110 DTL",OK,5.46,,True,2021,5.46,719.6637499999999
2021-03-09,JD 8295R,295.0,Case 165 6 Bottom Plow,,,CT,Moldboard Plow,"Plow, deep, large, moldboard",4.827,3.218,6.436,100.0,76.2,60.96,91.44,TILLAGE_TYPE_MIXING,0.7,102.37499999999999,33.3144,0.99,USDA_MOSES_2023-02-24,Deep Moldboard plow 30 inch operating depth.  used to bury large amouns of residue or undesireable soil such as sand deposition or to bring heavy textured matural to the surface.  111705 DTL,OK,102.37499999999999,,True,2021,107.83499999999998,2083.52625
2021-03-09,JD 8295R,295.0,Case 165 6 Bottom Plow,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-03-09,JD 8295R,295.0,Case 165 6 Bottom Plow,,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-03-11,JD 6155R,155.0,Brillon Mulcher,15',,CT,Cultimulch,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2021,110.02874999999997,2085.72
2021-03-11,JD 8295R,295.0,Art's Way 2400 Landplane,24',,CT,Landplane,Land plane,6.436,4.827,12.872,100.0,5.08,2.54,10.16,TILLAGE_TYPE_MIX_INV,0.8,10.4,8.3286,0.4,USDA_MOSES_2023-02-24,Land plane or land leveler. Rev 032006 DTL,OK,10.4,,True,2021,120.42874999999998,2096.12
2021-03-11,JD 6155R,155.0,Brillon Mulcher,15',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-03-11,JD 8295R,295.0,Art's Way 2400 Landplane,24',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-03-11,JD 6155R,155.0,Brillon Mulcher,15',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-03-11,JD 8295R,295.0,Art's Way 2400 Landplane,24',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-03-12,JD 6155R,155.0,Brillon Mulcher,15',,CT,Cultimulch,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2021,122.62249999999997,2098.31375
2021-03-12,JD 6155R,155.0,Brillon Mulcher,15',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-03-12,JD 6155R,155.0,Brillon Mulcher,15',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-07,JD 6155R,155.0,Brillon Mulcher,25',,CT,Cultimulch,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2021,124.81624999999998,2100.5074999999997
2021-04-07,JD 6155R,155.0,Brillon Mulcher,25',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-07,JD 6155R,155.0,Brillon Mulcher,25',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-08,JD 6125R,125.0,PV COOP Spreader Cart,,,CT,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2021,128.06624999999997,2103.7574999999997
2021-04-08,JD 6125R,125.0,PV COOP Spreader Cart,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-08,JD 6125R,125.0,PV COOP Spreader Cart,,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-09,JD 6155R,155.0,Hawkins 6 Row Bedder,6 row,,CT,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2021,148.86624999999998,2124.5575
2021-04-09,JD 8245R,245.0,Perfecta Field Cultivator,24',,CT,Cultivate,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2021,163.49124999999998,2139.1825
2021-04-09,JD 6155R,155.0,Hawkins 6 Row Bedder,6 row,,MT,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2021,26.26,759.7524999999999
2021-04-09,JD 8245R,245.0,Perfecta Field Cultivator,24',,MT,Cultivate,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2021,40.885000000000005,774.3774999999999
2021-04-09,JD 6155R,155.0,Hawkins 6 Row Bedder,6 row,,ST,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2021,26.26,740.46375
2021-04-09,JD 8245R,245.0,Perfecta Field Cultivator,24',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-12,JD 6130R,130.0,Schmizer,,,CT,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2021,165.68499999999997,2141.37625
2021-04-12,JD 6130R,130.0,Schmizer,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-12,JD 6130R,130.0,Schmizer,,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-13,JD 6130R,130.0,Schmizer,,,CT,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2021,167.87874999999997,2143.5699999999997
2021-04-13,JD 6125R,125.0,PV COOP Spreader Cart,,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-13,JD 8245R,245.0,Hawkins 6 Row Bedder,6 row,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-13,JD 8295R,295.0,Kuhn Gladiator Strip Tiller,,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-13,JD 6125R,125.0,PV COOP Spreader Cart,,,MT,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2021,44.135000000000005,777.6274999999999
2021-04-13,JD 6130R,130.0,Schmizer,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-13,JD 8245R,245.0,Hawkins 6 Row Bedder,6 row,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-13,JD 8295R,295.0,Kuhn Gladiator Strip Tiller,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2021,,
2021-04-13,JD 8245R,245.0,Hawkins 6 Row Bedder,6 row,,ST,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2021,47.06,761.26375
