model_version,source,interval_prob,Year,analyte,treatment,n_events,n_rows,volume_mean,volume_low,volume_high,conc_mean,conc_low,conc_high,load_mean,load_low,load_high
v1p8,Bayes_Modeled,0.95,2014,NO3,CT,25,25,863885.3309631225,836117.8223848543,891178.9003915379,8.484819435581661,7.949184225623286,9.018248837741776,7329.874715964332,6815.641120260715,7872.966628690945
v1p8,Bayes_Modeled,0.95,2014,NO3,MT,8,8,278639.5475506691,267676.7527372607,288591.45716732193,8.184973205324441,7.570525625386908,8.822856282822945,2280.6430333858943,2085.039939199299,2476.626680358374
v1p8,Bayes_Modeled,0.95,2014,NO3,ST,24,24,835918.6426520073,803030.2582117822,865774.371501966,8.504306566683805,7.93378396829263,9.072053041000181,7108.925452387205,6549.577868495202,7676.585664160351
v1p8,Bayes_Modeled,0.95,2015,NO3,CT,22,22,733383.6641511455,705643.7773865641,762167.41300646,7.983829967328237,7.644002998370254,8.342351179354537,5855.169426505729,5534.13782423078,6195.308864569148
v1p8,Bayes_Modeled,0.95,2015,NO3,MT,22,22,663495.0954985697,645044.4484884165,681361.5661593557,8.19007455413595,7.8735420493774555,8.525019148106255,5434.072012385438,5181.010381475459,5710.624796761837
v1p8,Bayes_Modeled,0.95,2015,NO3,ST,22,22,639608.859748665,620500.5184309131,658409.0138506284,8.082567166513856,7.747676600435691,8.40393235620806,5169.676841509247,4914.394547160054,5429.845164592885
v1p8,Bayes_Modeled,0.95,2016,NO3,CT,8,8,190295.07325248665,164648.94407579667,213809.58835510767,4.917416629040882,4.447962659066128,5.37393083176447,936.1388102944142,774.6821799624988,1101.6476074013904
v1p8,Bayes_Modeled,0.95,2016,NO3,MT,8,8,164618.6464566625,138969.37181222453,187733.87068647728,5.122814423862534,4.635811921610383,5.597076958586639,843.7875953155905,681.2678834571225,1013.1234885592282
v1p8,Bayes_Modeled,0.95,2016,NO3,ST,8,8,163074.27275664717,137216.50671343337,186224.64653217926,4.994489121955748,4.536341784145959,5.449263746680107,814.9119970814146,656.0159626481093,976.1885334945939
v1p8,Bayes_Modeled,0.95,2017,NO3,CT,30,30,1094023.516068776,1050709.3708950155,1135588.1270223986,8.700146922139881,8.346401529193031,9.061123237959253,9518.168389732635,8987.971804680097,10032.127737953942
v1p8,Bayes_Modeled,0.95,2017,NO3,MT,24,24,737036.3693097222,712741.5498161586,762021.9410816012,8.97691898794893,8.648079082261486,9.311034304435164,6616.331662011349,6300.80794459617,6955.744978060605
v1p8,Bayes_Modeled,0.95,2017,NO3,ST,29,29,864571.0875189841,832058.6455054979,897055.1524148533,8.844527584273848,8.541892070666847,9.139351421731805,7646.712468864022,7269.752962635106,8052.746250485121
v1p8,Bayes_Modeled,0.95,2018,NO3,CT,10,10,410019.44176514354,229526.78906822493,585093.0304679327,7.524171381306943,5.266390030465696,9.885781833830986,3120.535524872333,1654.6383034277192,5413.9107423588075
v1p8,Bayes_Modeled,0.95,2018,NO3,MT,10,10,396566.60498653597,219060.3646960241,570320.5248685393,7.698012634523354,5.491196442345186,10.057672489020579,3087.7090074859316,1642.3500245356304,5421.77300132609
v1p8,Bayes_Modeled,0.95,2018,NO3,ST,10,10,394805.6641990941,217315.9294517908,568656.8712136818,7.5704538313927525,5.318120869183225,9.959236058810717,3023.892760049195,1594.2885821013174,5314.088058421419
v1p8,Bayes_Modeled,0.95,2019,NO3,CT,2,2,99810.13517395448,96716.28942751835,103156.23780416267,7.764498365477575,5.656723413039318,9.719968249174979,775.020374094543,563.2613026187257,971.7796521087848
v1p8,Bayes_Modeled,0.95,2019,NO3,MT,2,2,99810.13517395448,96716.28942751835,103156.23780416267,7.897295880091129,5.722225012932724,9.86221839360427,788.274408793213,572.0223693974807,988.0668641664399
v1p8,Bayes_Modeled,0.95,2019,NO3,ST,2,2,99810.13517395448,96716.28942751835,103156.23780416267,7.764498365477575,5.656723413039318,9.719968249174979,775.020374094543,563.2613026187257,971.7796521087848
v1p8,Bayes_Modeled,0.95,2020,NO3,CT,20,20,697652.120244997,669339.5582136689,723515.3187125481,7.408820043584959,6.999186115876998,7.826937379302985,5168.777629463564,4831.497824273471,5512.2425812675665
v1p8,Bayes_Modeled,0.95,2020,NO3,MT,20,20,565350.0815892182,548221.2462009887,582260.7199707425,7.760522496756623,7.381492063952857,8.153205892864747,4387.43556711834,4129.19211235994,4644.036731242047
v1p8,Bayes_Modeled,0.95,2020,NO3,ST,20,20,570241.9681283659,551807.3422889548,588041.2450513069,7.615493677740805,7.236406489546225,8.001328417483222,4342.676206848448,4083.866140270231,4592.298264732633
v1p8,Bayes_Modeled,0.95,2021,NO3,CT,31,31,1027977.2003684909,986577.5944175841,1071754.7299721367,7.788075027481664,7.4874127268044575,8.100732669885641,8005.816868149154,7555.349108699891,8464.985057374459
v1p8,Bayes_Modeled,0.95,2021,NO3,MT,31,31,776293.3199177933,740451.9371751202,814269.694496979,8.098384618860596,7.811071491069974,8.381700067832252,6286.697904937411,5930.38586945523,6649.7814357397565
v1p8,Bayes_Modeled,0.95,2021,NO3,ST,29,29,760849.9252106058,732261.3638666277,791282.0056460744,8.321724724934063,8.060711029521965,8.599741268610414,6331.520105752335,6023.556284245469,6652.785767717944
v1p8,Bayes_Modeled,0.95,2022,NO3,CT,45,45,1519065.6006530588,1475245.6861476954,1563172.0278656492,6.781455805436909,6.501715040179144,7.060859442340751,10301.471218417577,9796.273321507855,10826.017090469646
v1p8,Bayes_Modeled,0.95,2022,NO3,MT,47,47,1437069.531434383,1403298.0393732064,1470072.7528255829,6.9673955713656435,6.686007916801897,7.2372090457045815,10012.616696376483,9539.551386013074,10465.141556706272
v1p8,Bayes_Modeled,0.95,2022,NO3,ST,47,47,1464388.9343976085,1429947.1889893184,1497917.28025553,6.8220980907961435,6.557505509625107,7.078203424011271,9990.203331170407,9553.945631158207,10448.549299238566
v1p8,Bayes_Modeled,0.95,2023,NO3,CT,41,41,1702077.3228955318,1659919.726218891,1740020.228657844,7.662076179373904,7.46548935192744,7.870618517931225,13041.38277663049,12572.073196312827,13499.544290371792
v1p8,Bayes_Modeled,0.95,2023,NO3,MT,47,47,1842771.402391459,1802916.6453639604,1880570.2703741882,7.54035934309402,7.357119682574876,7.742346209524871,13895.081475425413,13439.376875539541,14362.663917470385
v1p8,Bayes_Modeled,0.95,2023,NO3,ST,41,41,1585591.3808832907,1553044.2171584151,1616838.8701151067,7.7324923634183635,7.534923323581859,7.946617710361892,12260.539651590661,11851.005904539452,12680.818850904707
v1p8,Bayes_Modeled,0.95,2024,NO3,CT,32,32,1596962.1627832716,1547460.6308402936,1650499.8048666026,6.654677014848687,6.323114613971441,6.99414018590094,10627.270630836829,9995.755910357924,11288.237308620537
v1p8,Bayes_Modeled,0.95,2024,NO3,MT,32,32,1596962.1627832716,1547460.6308402936,1650499.8048666026,6.659216285349524,6.330448739252289,6.99674679036935,10634.51933798671,10002.572804939477,11299.451054347683
v1p8,Bayes_Modeled,0.95,2024,NO3,ST,32,32,1596962.1627832716,1547460.6308402936,1650499.8048666026,6.657152862971909,6.325552978731071,6.996487446610459,10631.225195279329,10002.186270405973,11295.612272162645
v1p8,Bayes_Modeled,0.95,2025,NO3,CT,56,56,1913562.4582206975,1854138.649337303,1972343.7722273222,0.7523220047766557,0.59550526824912,0.9812025075776956,1439.5184815402536,1136.0008563946858,1882.5310482531972
v1p8,Bayes_Modeled,0.95,2025,NO3,MT,56,56,1586541.6392894944,1544204.3200723366,1627417.8339407207,0.8607042885829065,0.6714714842171958,1.0732401317318674,1365.4904892672887,1063.3739595818292,1705.6221387208345
v1p8,Bayes_Modeled,0.95,2025,NO3,ST,56,56,1657913.5704874918,1618820.2259024763,1696539.757033103,0.8336469171566733,0.6630691331709361,1.033454760839872,1382.03536837194,1095.1991141699177,1720.4001390314165
v1p8,Bayes_Modeled,0.95,2011,OP,CT,12,12,403549.14229121734,386872.64818413346,421030.0595480628,0.15978638151517865,0.059424856517179464,0.2632131098712322,64.48496850573223,23.921854539672303,106.09597941902868
