Year,analyte,treatment,Rep,n_expected_events,expected_irrigation_labels,n_observed_events,observed_irrigation_labels,load_plot_total_g,missing_irrigation_labels,plot_complete,incomplete_observed_subtotal_g
2011,ICP,CT,1,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,13.723216710000003
2011,ICP,CT,2,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,3.06005359
2011,ICP,MT,1,6,1;2;3;4;5;6,2,1;2,NA,3;4;5;6,FALSE,7.193563620000001
2011,ICP,MT,2,6,1;2;3;4;5;6,1,2,NA,1;3;4;5;6,FALSE,9.57161907
2011,ICP,ST,1,6,1;2;3;4;5;6,2,1;4,NA,2;3;5;6,FALSE,3.56454594
2011,ICP,ST,2,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,18.64428722
2011,NH4,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NH4,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NH4,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NH4,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NH4,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NH4,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NO2,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NO2,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NO2,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NO2,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NO2,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NO2,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NO3,CT,1,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,473.25315433000003
2011,NO3,CT,2,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,181.10370041
2011,NO3,MT,1,6,1;2;3;4;5;6,2,1;2,NA,3;4;5;6,FALSE,391.13338675
2011,NO3,MT,2,6,1;2;3;4;5;6,1,2,NA,1;3;4;5;6,FALSE,267.711951
2011,NO3,ST,1,6,1;2;3;4;5;6,2,1;4,NA,2;3;5;6,FALSE,427.35190800000004
2011,NO3,ST,2,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,541.94859328
2011,NOx,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NOx,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NOx,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NOx,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NOx,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NOx,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NPOC,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NPOC,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NPOC,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NPOC,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NPOC,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,NPOC,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,OP,CT,1,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,12.30361232
2011,OP,CT,2,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,2.56799299
2011,OP,MT,1,6,1;2;3;4;5;6,2,1;2,NA,3;4;5;6,FALSE,3.48826763
2011,OP,MT,2,6,1;2;3;4;5;6,1,2,NA,1;3;4;5;6,FALSE,8.50810584
2011,OP,ST,1,6,1;2;3;4;5;6,2,1;4,NA,2;3;5;6,FALSE,4.11162896
2011,OP,ST,2,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,14.954134739999999
2011,Se,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,Se,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,Se,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,Se,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,Se,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,Se,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TDS,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TDS,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TDS,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TDS,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TDS,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TDS,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TKN,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TKN,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TKN,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TKN,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TKN,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TKN,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TN,CT,1,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,322.48016303000003
2011,TN,CT,2,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,131.36564151
2011,TN,MT,1,6,1;2;3;4;5;6,2,1;2,NA,3;4;5;6,FALSE,376.53284142000007
2011,TN,MT,2,6,1;2;3;4;5;6,1,2,NA,1;3;4;5;6,FALSE,170.16211679999998
2011,TN,ST,1,6,1;2;3;4;5;6,2,1;4,NA,2;3;5;6,FALSE,214.86590022
2011,TN,ST,2,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,289.50938984
2011,TP,CT,1,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,149.81446477
2011,TP,CT,2,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,66.73920629999999
2011,TP,MT,1,6,1;2;3;4;5;6,2,1;2,NA,3;4;5;6,FALSE,88.46466436
2011,TP,MT,2,6,1;2;3;4;5;6,1,2,NA,1;3;4;5;6,FALSE,70.30189179000001
2011,TP,ST,1,6,1;2;3;4;5;6,2,1;4,NA,2;3;5;6,FALSE,111.97644874000001
2011,TP,ST,2,6,1;2;3;4;5;6,3,1;2;4,NA,3;5;6,FALSE,82.82665095
2011,TSP,CT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TSP,CT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TSP,MT,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TSP,MT,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TSP,ST,1,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TSP,ST,2,6,1;2;3;4;5;6,0,,NA,1;2;3;4;5;6,FALSE,NA
2011,TSS,CT,1,6,1;2;3;4;5;6,4,1;2;3;4,NA,5;6,FALSE,87748.61386320001
2011,TSS,CT,2,6,1;2;3;4;5;6,6,1;2;3;4;5;6,119046.81057113,,TRUE,119046.81057113
2011,TSS,MT,1,6,1;2;3;4;5;6,3,1;2;3,NA,4;5;6,FALSE,79161.01492471999
2011,TSS,MT,2,6,1;2;3;4;5;6,3,2;5;6,NA,1;3;4,FALSE,118863.086922
2011,TSS,ST,1,6,1;2;3;4;5;6,5,1;3;4;5;6,NA,2,FALSE,181647.80739701
2011,TSS,ST,2,6,1;2;3;4;5;6,6,1;2;3;4;5;6,67330.1241206,,TRUE,67330.1241206
2012,ICP,CT,1,10,1;10;2;3;4;5;6;7;8;9,5,1;2;4;5;7,NA,10;3;6;8;9,FALSE,9.988548999999999
2012,ICP,CT,2,10,1;10;2;3;4;5;6;7;8;9,5,1;2;4;5;7,NA,10;3;6;8;9,FALSE,11.600535
2012,ICP,MT,1,10,1;10;2;3;4;5;6;7;8;9,4,3;4;5;7,NA,1;10;2;6;8;9,FALSE,33.758908000000005
2012,ICP,MT,2,10,1;10;2;3;4;5;6;7;8;9,3,3;4;7,NA,1;10;2;5;6;8;9,FALSE,22.512346
2012,ICP,ST,1,10,1;10;2;3;4;5;6;7;8;9,2,4;5,NA,1;10;2;3;6;7;8;9,FALSE,3.8253150000000002
2012,ICP,ST,2,10,1;10;2;3;4;5;6;7;8;9,3,4;5;7,NA,1;10;2;3;6;8;9,FALSE,19.003543
2012,NH4,CT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NH4,CT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NH4,MT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NH4,MT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NH4,ST,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NH4,ST,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NO2,CT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NO2,CT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NO2,MT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NO2,MT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NO2,ST,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NO2,ST,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NO3,CT,1,10,1;10;2;3;4;5;6;7;8;9,6,1;2;3;4;5;7,NA,10;6;8;9,FALSE,352.191065
2012,NO3,CT,2,10,1;10;2;3;4;5;6;7;8;9,6,1;2;3;4;5;7,NA,10;6;8;9,FALSE,409.42978100000005
2012,NO3,MT,1,10,1;10;2;3;4;5;6;7;8;9,4,3;4;5;7,NA,1;10;2;6;8;9,FALSE,1111.1414340000001
2012,NO3,MT,2,10,1;10;2;3;4;5;6;7;8;9,3,3;4;7,NA,1;10;2;5;6;8;9,FALSE,439.577222
2012,NO3,ST,1,10,1;10;2;3;4;5;6;7;8;9,3,2;4;5,NA,1;10;3;6;7;8;9,FALSE,254.20495200000002
2012,NO3,ST,2,10,1;10;2;3;4;5;6;7;8;9,3,4;5;7,NA,1;10;2;3;6;8;9,FALSE,502.161735
2012,NOx,CT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NOx,CT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NOx,MT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NOx,MT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NOx,ST,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NOx,ST,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NPOC,CT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NPOC,CT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NPOC,MT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NPOC,MT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NPOC,ST,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,NPOC,ST,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,OP,CT,1,10,1;10;2;3;4;5;6;7;8;9,4,2;4;5;7,NA,1;10;3;6;8;9,FALSE,14.466049
2012,OP,CT,2,10,1;10;2;3;4;5;6;7;8;9,4,2;4;5;7,NA,1;10;3;6;8;9,FALSE,8.336244
2012,OP,MT,1,10,1;10;2;3;4;5;6;7;8;9,4,3;4;5;7,NA,1;10;2;6;8;9,FALSE,27.58729
2012,OP,MT,2,10,1;10;2;3;4;5;6;7;8;9,3,3;4;7,NA,1;10;2;5;6;8;9,FALSE,12.736195
2012,OP,ST,1,10,1;10;2;3;4;5;6;7;8;9,2,4;5,NA,1;10;2;3;6;7;8;9,FALSE,5.661785
2012,OP,ST,2,10,1;10;2;3;4;5;6;7;8;9,3,4;5;7,NA,1;10;2;3;6;8;9,FALSE,7.976906999999999
2012,Se,CT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,Se,CT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,Se,MT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,Se,MT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,Se,ST,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,Se,ST,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TDS,CT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TDS,CT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TDS,MT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TDS,MT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TDS,ST,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TDS,ST,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TKN,CT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TKN,CT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TKN,MT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TKN,MT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TKN,ST,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TKN,ST,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TN,CT,1,10,1;10;2;3;4;5;6;7;8;9,5,1;2;4;5;7,NA,10;3;6;8;9,FALSE,109.570024
2012,TN,CT,2,10,1;10;2;3;4;5;6;7;8;9,5,1;2;4;5;7,NA,10;3;6;8;9,FALSE,157.03767299999998
2012,TN,MT,1,10,1;10;2;3;4;5;6;7;8;9,4,3;4;5;7,NA,1;10;2;6;8;9,FALSE,330.85389399999997
2012,TN,MT,2,10,1;10;2;3;4;5;6;7;8;9,3,3;4;7,NA,1;10;2;5;6;8;9,FALSE,139.928612
2012,TN,ST,1,10,1;10;2;3;4;5;6;7;8;9,2,4;5,NA,1;10;2;3;6;7;8;9,FALSE,51.257719
2012,TN,ST,2,10,1;10;2;3;4;5;6;7;8;9,3,4;5;7,NA,1;10;2;3;6;8;9,FALSE,140.204182
2012,TP,CT,1,10,1;10;2;3;4;5;6;7;8;9,5,1;2;4;5;7,NA,10;3;6;8;9,FALSE,85.94434100000001
2012,TP,CT,2,10,1;10;2;3;4;5;6;7;8;9,5,1;2;4;5;7,NA,10;3;6;8;9,FALSE,134.205939
2012,TP,MT,1,10,1;10;2;3;4;5;6;7;8;9,4,3;4;5;7,NA,1;10;2;6;8;9,FALSE,174.143052
2012,TP,MT,2,10,1;10;2;3;4;5;6;7;8;9,3,3;4;7,NA,1;10;2;5;6;8;9,FALSE,86.959598
2012,TP,ST,1,10,1;10;2;3;4;5;6;7;8;9,2,4;5,NA,1;10;2;3;6;7;8;9,FALSE,58.015007
2012,TP,ST,2,10,1;10;2;3;4;5;6;7;8;9,3,4;5;7,NA,1;10;2;3;6;8;9,FALSE,153.96880199999998
2012,TSP,CT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TSP,CT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TSP,MT,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TSP,MT,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TSP,ST,1,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TSP,ST,2,10,1;10;2;3;4;5;6;7;8;9,0,,NA,1;10;2;3;4;5;6;7;8;9,FALSE,NA
2012,TSS,CT,1,10,1;10;2;3;4;5;6;7;8;9,8,1;10;4;5;6;7;8;9,NA,2;3,FALSE,65341.38594
2012,TSS,CT,2,10,1;10;2;3;4;5;6;7;8;9,6,1;10;4;5;7;9,NA,2;3;6;8,FALSE,78540.79224
2012,TSS,MT,1,10,1;10;2;3;4;5;6;7;8;9,6,2;4;5;7;8;9,NA,1;10;3;6,FALSE,92761.5738
2012,TSS,MT,2,10,1;10;2;3;4;5;6;7;8;9,7,10;2;4;6;7;8;9,NA,1;3;5,FALSE,48417.50496
2012,TSS,ST,1,10,1;10;2;3;4;5;6;7;8;9,6,1;10;4;5;8;9,NA,2;3;6;7,FALSE,65347.574066999994
2012,TSS,ST,2,10,1;10;2;3;4;5;6;7;8;9,8,1;10;4;5;6;7;8;9,NA,2;3,FALSE,64206.38508
2013,ICP,CT,1,7,1;2;3;4;5;6;7,2,4;6,NA,1;2;3;5;7,FALSE,1.9696219999999998
2013,ICP,CT,2,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,3.267044
2013,ICP,MT,1,7,1;2;3;4;5;6;7,2,2;6,NA,1;3;4;5;7,FALSE,5.305758000000001
2013,ICP,MT,2,7,1;2;3;4;5;6;7,2,2;6,NA,1;3;4;5;7,FALSE,5.935994
2013,ICP,ST,1,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,4.785364
2013,ICP,ST,2,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,4.038056
2013,NH4,CT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NH4,CT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NH4,MT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NH4,MT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NH4,ST,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NH4,ST,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NO2,CT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NO2,CT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NO2,MT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NO2,MT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NO2,ST,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NO2,ST,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NO3,CT,1,7,1;2;3;4;5;6;7,2,4;6,NA,1;2;3;5;7,FALSE,230.458468
2013,NO3,CT,2,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,457.423021
2013,NO3,MT,1,7,1;2;3;4;5;6;7,2,2;6,NA,1;3;4;5;7,FALSE,476.216431
2013,NO3,MT,2,7,1;2;3;4;5;6;7,2,2;6,NA,1;3;4;5;7,FALSE,441.91448099999997
2013,NO3,ST,1,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,589.080501
2013,NO3,ST,2,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,369.131817
2013,NOx,CT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NOx,CT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NOx,MT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NOx,MT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NOx,ST,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NOx,ST,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NPOC,CT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NPOC,CT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NPOC,MT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NPOC,MT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NPOC,ST,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,NPOC,ST,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,OP,CT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,OP,CT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,OP,MT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,OP,MT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,OP,ST,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,OP,ST,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,Se,CT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,Se,CT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,Se,MT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,Se,MT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,Se,ST,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,Se,ST,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TDS,CT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TDS,CT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TDS,MT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TDS,MT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TDS,ST,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TDS,ST,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TKN,CT,1,7,1;2;3;4;5;6;7,2,4;6,NA,1;2;3;5;7,FALSE,91.407094
2013,TKN,CT,2,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,281.150102
2013,TKN,MT,1,7,1;2;3;4;5;6;7,2,2;6,NA,1;3;4;5;7,FALSE,186.796541
2013,TKN,MT,2,7,1;2;3;4;5;6;7,2,2;6,NA,1;3;4;5;7,FALSE,229.07351
2013,TKN,ST,1,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,181.983432
2013,TKN,ST,2,7,1;2;3;4;5;6;7,3,2;4;6,NA,1;3;5;7,FALSE,208.146774
2013,TN,CT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TN,CT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TN,MT,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TN,MT,2,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
2013,TN,ST,1,7,1;2;3;4;5;6;7,0,,NA,1;2;3;4;5;6;7,FALSE,NA
