Year,Treatment,Analyte,mean,median,low,high,n_draws,point_total_mg
2015,CT,NH4,298946.90449706913,67125.28676585393,27803.091405615527,2424493.1142439507,2000,32714.915094598986
2015,CT,NO3,5917698.530853152,1277703.5402049737,706850.0926285032,43837006.85216733,2000,769098.5839179965
2015,CT,OP,280611.5767346068,50007.090698476284,17126.480070632017,1844480.3681799145,2000,21604.535608309507
2015,CT,TKN,1824797.2220240308,404134.47513865813,205013.7789873484,11387577.137975374,2000,234591.58854347432
2015,CT,TN,5702895.650846257,1329301.4952426448,725145.1566574954,44225437.28263213,2000,795566.2390704512
2015,CT,TP,920679.6788306509,192611.71985834904,89327.11655789884,6314779.088011911,2000,108794.98871509662
2015,CT,TSP,234984.9976001273,42788.202499927385,12943.673814264057,1642234.0087040705,2000,22684.04004564494
2015,CT,TSS,550451361.3211616,124827875.12573469,69058830.98964408,3750701670.240481,2000,73839786.9202938
2015,MT,NH4,108092.4144149439,19801.384491355537,6790.719754655249,945824.1756060555,2000,8672.977876622328
2015,MT,NO3,2289407.2872136254,501159.37473723746,278912.7392195448,17700563.315536365,2000,308018.2697759779
2015,MT,OP,106789.73896240158,16622.286399962766,4834.50159144183,575233.0890152612,2000,6609.899447526493
2015,MT,TKN,561489.5225842781,120610.45137151636,61858.1104343675,4161800.539062634,2000,71102.12343222222
2015,MT,TN,1862579.7629354764,425095.07260516856,237205.97105937617,14464872.557311777,2000,259550.78792454893
2015,MT,TP,289433.4174910745,63197.31168897127,27683.079131600985,1948908.563503504,2000,34905.19237539506
2015,MT,TSP,65890.6306605384,11688.00933006508,2701.6954979527677,476962.6231052637,2000,5813.094160971071
2015,MT,TSS,86948893.68883392,19772482.843359493,11184702.453093136,637164799.1326901,2000,11799771.348236084
2015,ST,NH4,173157.90274487523,32224.14016902128,10384.319287989394,1184940.0760751227,2000,13955.878159190384
2015,ST,NO3,4043544.11088448,910157.3642888962,491256.0195584878,28865144.01357071,2000,546223.1302011115
2015,ST,OP,148391.1601254401,29984.084418034454,9422.244562080545,1176463.6032778113,2000,12327.29059802265
2015,ST,TKN,948731.9681085513,204630.63193204184,98583.22591601424,6993478.1724723345,2000,120699.73144166953
2015,ST,TN,3180390.5994952274,703129.7817477783,379910.51546340476,25792508.053510264,2000,427044.71686570026
2015,ST,TP,609060.1749753439,142283.32496784255,64876.84553176952,4336020.417241129,2000,80185.04179937144
2015,ST,TSP,128768.30838562176,20815.456990639585,4738.729191232423,855903.5724700049,2000,9249.274712396762
2015,ST,TSS,168399380.4953812,37211307.80747588,20462174.068601247,1255022228.3754203,2000,22362195.106920723
2016,CT,NH4,4234.235666105152,2958.412163781854,777.7255530293802,14708.085578303353,2000,1707.545915097654
2016,CT,NO3,90661.53245512296,82240.07588154521,39061.61534471073,193842.30768772712,2000,65926.92602521837
2016,CT,NPOC,61535.72472360302,57350.30411056649,26238.71056149531,125638.5714367962,2000,45350.163913648445
2016,CT,OP,3614.575323902877,2559.3209306238423,496.4806635433735,13326.259733428991,2000,1335.5506703135648
2016,CT,TKN,19241.492021568072,17058.6340003289,7417.6028872146835,44470.9345788455,2000,13305.699446611812
2016,CT,TN,107849.82954061795,97993.88383895537,47989.317175368386,218086.26826495404,2000,78639.64340178276
2016,CT,TP,7888.308093886699,6558.155630969144,2381.6490602808044,21786.2328124805,2000,4638.029672368323
2016,CT,TSP,3405.970914884372,2353.893528636806,436.3404576475956,12569.05120425151,2000,1084.5126755359672
2016,CT,TSS,3713609.746156295,3497398.0486925635,1722832.4964974353,7103896.655685897,2000,2761285.599272325
2016,MT,NH4,2673.2602749580324,2054.477515035375,659.3920100552269,7766.900621761568,2000,1468.1847868439038
2016,MT,NO3,40839.95057764999,37173.33941189069,17083.874143303874,85135.71579765431,2000,30563.004545660056
2016,MT,NPOC,26932.39903340557,24233.18498911336,11406.42577773318,57253.77361942653,2000,20016.85288051937
2016,MT,OP,2674.0900103040854,2015.428451648581,527.0492690894944,8876.25161140395,2000,1354.7736591031646
2016,MT,TKN,6825.9743490981555,5842.759044795152,2521.088116408851,16858.57876542373,2000,4658.880650176016
2016,MT,TN,36152.85182313898,32532.1568165094,15222.020252827475,78227.94660327451,2000,26953.80370556822
2016,MT,TP,3424.2794917138704,2733.410846390206,939.7837570934198,9489.44672255854,2000,2036.910205487433
2016,MT,TSP,2057.5557388818293,1496.6830908328175,384.04651686463615,6771.4082748396395,2000,953.2761942839885
2016,MT,TSS,657345.0487716874,600520.244576016,277597.4015443314,1291408.0994639436,2000,493913.9941526403
2016,ST,NH4,2741.1345995869674,2043.6590951521584,542.169639749871,8334.597807086195,2000,1269.0633282834895
2016,ST,NO3,52111.6004350103,47022.803903270986,21272.20909715391,112503.85198667875,2000,37759.63183050173
2016,ST,NPOC,32454.837107355455,29177.20673819865,13402.146145678833,72867.50725527512,2000,23554.287694026276
2016,ST,OP,2965.9286919286883,2157.2937496449877,557.1807588881918,10471.023931748288,2000,1366.7183029496548
2016,ST,TKN,7222.409747593484,6161.898314568677,2435.317766228102,18119.23232377321,2000,4650.669849670474
2016,ST,TN,41512.17722343046,37077.794482158366,17063.418157207318,88850.47637695586,2000,30327.247158665727
2016,ST,TP,4094.8931648803264,3342.125612760304,1148.6541924532803,11649.210865788596,2000,2417.7474049978136
2016,ST,TSP,1981.0616777137777,1377.9336872115782,221.31619574581745,7410.325310670536,2000,650.3586666554667
2016,ST,TSS,684418.2116506097,640401.4240124633,310755.2576918216,1345887.800664778,2000,509735.12416360545
2017,CT,NO3,2867161.306640296,2808637.9875437645,1856947.7101742271,4156625.4358656495,2000,2424931.7169041494
2017,CT,OP,181643.08923897785,173070.16616977676,105617.4168096907,298729.95477071544,2000,145549.26486027232
2017,CT,TKN,716413.6512318555,696400.899872707,455182.1423100013,1076444.9150766693,2000,602075.2971027837
2017,CT,TP,291103.8960125469,282796.748459633,178235.6852694654,455514.02953014546,2000,240099.02060342155
2017,CT,TSS,268317777.89757872,263449662.97290912,176370204.94684938,386836834.62735814,2000,232513999.44895992
2017,MT,NO3,2049371.3495735102,1990062.311778892,1339859.4306645868,3077480.668274358,2000,1708764.9317485343
2017,MT,OP,131652.27889892503,125693.0448107576,73992.85817692328,227098.3744549619,2000,103231.03138442508
2017,MT,TKN,413281.40190348093,396328.2650173859,254871.43262201909,650995.6398627015,2000,335776.27241470676
2017,MT,TP,159721.77785232762,154131.51605941163,94850.18532509547,257926.40478129103,2000,126419.00390087432
2017,MT,TSS,52385554.048548155,51352520.23151094,33534713.168757252,76922631.10469882,2000,43827980.86536562
2017,ST,NO3,2037945.3472082731,1989418.5746087537,1327695.2186491867,3083063.5849393625,2000,1734313.0642767837
2017,ST,OP,133346.29983207936,127358.85308053784,77661.8202077655,218291.39466584165,2000,107904.36187509139
2017,ST,TKN,395895.25611942826,386047.03961429966,249775.45425444757,609926.6425410114,2000,336788.8517818014
2017,ST,TP,154692.229672973,148420.68915750613,93688.1205241848,251386.40840076222,2000,127016.12625287978
2017,ST,TSS,47610813.275656074,46409698.88573639,29960482.925290518,71499488.03259031,2000,41548818.13467718
2020,CT,NO3,822507.6707022886,154130.2192098506,40268.76097760136,13196445.052136377,2000,134744.28690512697
2020,CT,OP,10326.306646035131,533.1233530615982,0.0,65556.50935666235,2000,0.0
2020,CT,Se,14360.568212893346,796.9355117187829,0.0,49086.49207775897,2000,288.282010278534
2020,CT,TKN,270528.8335457054,44196.65862011931,9906.92331958748,3538143.5853529754,2000,38715.50105726135
2020,CT,TP,84562.33820988094,15128.308787076376,2142.3712350573237,1130604.6106863862,2000,13444.553429896981
2020,CT,TSS,35578252.292175286,6867666.879648518,1955201.8427070528,553185440.7748193,2000,5933835.56793351
2020,ST,NO3,1257168.7725267885,248862.52654504988,129078.15275163176,8441120.15366684,2000,178392.05624363406
2020,ST,OP,35487.13909012217,3549.4891857766443,300.1951773919719,154278.9175146315,2000,0.0
2020,ST,Se,35567.04422041134,3767.696699623173,355.06794268529575,269556.96621097595,2000,55.50302873227343
2020,ST,TKN,105687.35688379208,19143.18867656358,7109.793011583081,982267.8322483229,2000,12511.962461081883
2020,ST,TP,83974.14738663663,15854.794694312075,5776.139423534473,606224.3446773819,2000,9899.927080631442
2020,ST,TSS,32964098.721385818,6371355.895284245,3034417.4469328127,285020705.7737158,2000,4748043.164398388
2021,CT,NO3,833937.8783118627,557891.9421085418,281829.3372468941,3403262.4766779123,2000,386143.79539245355
2021,CT,OP,21881.4032984171,11142.244551997417,1772.53846839149,119193.62342246222,2000,2770.6211082713926
2021,CT,Se,25489.14333491372,13707.782004506966,2761.2235190651268,132900.28363240758,2000,4553.562869998769
2021,CT,TKN,171941.76608077803,115064.78191394429,54387.889741904095,694675.3081871531,2000,76407.6401497659
2021,CT,TP,71939.18454741684,44893.19620157815,18430.335591890675,304250.77165973664,2000,27299.232618212955
2021,CT,TSS,66264685.97020013,44569578.474721596,22929729.445978645,273502587.34740126,2000,31453752.65852114
2021,MT,NO3,760377.0686340935,515419.85251733504,266775.36213407596,2842279.5983470855,2000,350504.13906695985
2021,MT,OP,17883.5000495301,9344.022275993291,1533.5274925663925,87214.86538384377,2000,2083.390641692132
2021,MT,Se,15461.595867354867,8025.448270586048,835.2095346046716,73230.23019183916,2000,824.8997876491684
2021,MT,TKN,84028.38350801995,56708.89606542493,24383.0128526834,333444.1380002207,2000,35138.95320865547
2021,MT,TP,56595.266932080885,36848.2044761082,14856.890788913473,227325.28972676946,2000,22049.251358530324
2021,MT,TSS,33125914.05238167,22184334.4896996,11360824.373940833,135918832.8426808,2000,15225761.402936026
2021,ST,NO3,1151437.625319278,779427.6624712131,420251.08406471036,4089825.8263281332,2000,520226.53684194287
2021,ST,OP,21407.597888992823,11557.157608644296,1419.8861473065958,99933.00309475395,2000,930.6037440137121
2021,ST,Se,21163.188144208798,10722.907678712738,1362.6862111292223,91486.64146606106,2000,524.774284589401
2021,ST,TKN,118836.17920302998,76322.85836180506,35020.68037378881,496188.6660153367,2000,46934.91786183532
2021,ST,TP,74672.46735148793,46848.523270273436,19535.425987566166,321120.8498535386,2000,26862.668336899977
2021,ST,TSS,45913031.45654246,30902739.27117215,16513085.143815985,180029559.29835197,2000,21020413.475437023
2023,CT,NO2,27207.116187987293,20446.842992035406,9567.861980058895,86031.34485117615,2000,13953.696035093433
2023,CT,NO3,448573.39721788414,340835.81343510037,185961.17331384582,1453587.5875566714,2000,250433.90305332723
2023,CT,OP,43410.14390302469,33003.155293824355,16889.285158287235,133038.24069537374,2000,23310.002024948804
2023,CT,TDS,61751636.10889829,46773137.92657938,25069761.122354392,210493702.8334894,2000,34647285.148700505
2023,CT,TKN,170122.93771312674,129852.50210364177,68601.64474961784,568401.5428536576,2000,95583.25020453504
2023,CT,TP,119305.17300985543,91508.2668023301,50037.16880816509,336612.796841979,2000,65656.59348455735
2023,CT,TSS,78908694.586854,58870936.835367486,31923304.394197877,290090904.3161602,2000,44009465.26158568
2023,MT,NO2,24511.20284126574,18604.85596896672,9220.188154056184,76447.83736489298,2000,13567.228448040785
2023,MT,NO3,357139.807458603,276326.09080388723,158205.05270598747,1048526.0858436924,2000,203631.9438332682
2023,MT,OP,38024.72773948964,29108.455616453415,15460.88565796753,112388.53583465847,2000,21684.754173306254
2023,MT,TDS,52345113.27488791,40765605.1407844,22761677.09242261,174991990.9069856,2000,30199046.65967008
2023,MT,TKN,119445.98806958878,92216.06047636936,50003.84176095342,413773.73263517796,2000,68560.26300216223
2023,MT,TP,102516.40375897734,79771.82014107148,44130.58243132119,286322.6805396393,2000,58467.0828717041
2023,MT,TSS,49517555.09103809,38820910.97349004,22068834.887364574,154581666.90725353,2000,29066674.899513632
2023,ST,NO2,24236.116319151453,18565.983447313163,9152.451945603465,79681.27146255197,2000,12853.35702895536
2023,ST,NO3,328870.9282393936,254310.7074649402,145116.5586743845,967225.4204242727,2000,190571.70094088634
2023,ST,OP,38830.3885734906,29635.7374162091,16201.705661310607,118192.49964081401,2000,21953.44046323815
2023,ST,TDS,44547005.74628479,34354906.51540232,18791844.519745637,150589914.5155592,2000,25943862.714107938
2023,ST,TKN,117214.84441909898,89431.99958377366,48741.58776643106,402319.2842489062,2000,68455.93355048103
2023,ST,TP,93566.20435474644,72654.72851006915,41845.04328918939,280694.6932319093,2000,53920.68524475387
2023,ST,TSS,43240112.17118427,33645317.26374896,18786264.487424143,138854613.45997953,2000,24802577.694301624
2024,CT,NO2,4360.247748900598,2662.2494667650935,589.636887291943,17839.234085154512,2000,1088.8260106368455
2024,CT,NO3,114966.97749751773,91799.66081710387,46745.87006538846,337007.71263543796,2000,74519.0821657656
2024,CT,OP,12831.342032299997,9644.278498699305,4341.968667924599,37280.89380045003,2000,7119.8144738072915
2024,CT,TDS,12953633.55173119,10602786.87503608,5637393.178148817,33642594.67591443,2000,8727954.273613146
2024,CT,TKN,42129.37217082753,33270.39686507484,16579.277687107293,127481.72763473153,2000,26265.393672272272
