Year,Treatment,Analyte,AnnualLoad_kg,n_replicate_plots,n_physical_events,AnnualLoad_mg,central_estimate_type
2016,MT,NPOC,0.058418526363429854,2,4,58418.52636342985,mean_of_replicate_annual_plot_totals
2016,MT,OP,0.0004629082022725021,2,4,462.90820227250214,mean_of_replicate_annual_plot_totals
2016,MT,Se,0.000309206421534841,2,4,309.206421534841,mean_of_replicate_annual_plot_totals
2016,MT,TDS,0.01599963941842885,2,4,15999.63941842885,mean_of_replicate_annual_plot_totals
2016,MT,TKN,0.0011100961825273436,2,4,1110.0961825273437,mean_of_replicate_annual_plot_totals
2016,MT,TN,0.044184392432835784,2,4,44184.39243283578,mean_of_replicate_annual_plot_totals
2016,MT,TP,0.00027843689215016734,2,4,278.43689215016735,mean_of_replicate_annual_plot_totals
2016,MT,TSP,0.0001289460043941432,2,4,128.94600439414322,mean_of_replicate_annual_plot_totals
2016,MT,TSS,2.86638764027885,2,4,2866387.6402788498,mean_of_replicate_annual_plot_totals
2016,ST,ICP,0.0007441250312098019,2,4,744.1250312098019,mean_of_replicate_annual_plot_totals
2016,ST,NH4,0.0027658530262044487,2,4,2765.8530262044487,mean_of_replicate_annual_plot_totals
2016,ST,NO2,0.0069160969534874175,2,4,6916.0969534874175,mean_of_replicate_annual_plot_totals
2016,ST,NO3,0.1103137018992873,2,4,110313.70189928729,mean_of_replicate_annual_plot_totals
2016,ST,NOx,0.025987796255543025,2,4,25987.796255543024,mean_of_replicate_annual_plot_totals
2016,ST,NPOC,0.13645881917401892,2,4,136458.81917401892,mean_of_replicate_annual_plot_totals
2016,ST,OP,0.0006552443079624317,2,4,655.2443079624318,mean_of_replicate_annual_plot_totals
2016,ST,Se,0.0008947869590304069,2,4,894.7869590304069,mean_of_replicate_annual_plot_totals
2016,ST,TDS,0.036585034320238206,2,4,36585.03432023821,mean_of_replicate_annual_plot_totals
2016,ST,TKN,0.0023866864433978044,2,4,2386.6864433978044,mean_of_replicate_annual_plot_totals
2016,ST,TN,0.10923612661799637,2,4,109236.12661799637,mean_of_replicate_annual_plot_totals
2016,ST,TP,0.00048306247397493366,2,4,483.06247397493365,mean_of_replicate_annual_plot_totals
2016,ST,TSP,0.00023581370615819336,2,4,235.81370615819336,mean_of_replicate_annual_plot_totals
2016,ST,TSS,9.43562207035713,2,4,9435622.07035713,mean_of_replicate_annual_plot_totals
2017,CT,ICP,0.19710600148497895,2,12,197106.00148497894,mean_of_replicate_annual_plot_totals
2017,CT,NH4,0.1849905144960245,2,12,184990.5144960245,mean_of_replicate_annual_plot_totals
2017,CT,NO2,0.12807277664983574,2,12,128072.77664983574,mean_of_replicate_annual_plot_totals
2017,CT,NO3,2.2043293820700867,2,12,2204329.3820700864,mean_of_replicate_annual_plot_totals
2017,CT,NOx,1.0346593566615336,2,12,1034659.3566615336,mean_of_replicate_annual_plot_totals
2017,CT,NPOC,1.2499180807051604,2,12,1249918.0807051605,mean_of_replicate_annual_plot_totals
2017,CT,OP,0.005600711998671554,2,12,5600.711998671554,mean_of_replicate_annual_plot_totals
2017,CT,Se,0.09364751397582209,2,12,93647.51397582209,mean_of_replicate_annual_plot_totals
2017,CT,TDS,1.6222346856809349,2,12,1622234.685680935,mean_of_replicate_annual_plot_totals
2017,CT,TKN,0.761203109542056,2,12,761203.109542056,mean_of_replicate_annual_plot_totals
2017,CT,TN,1.1849992287012932,2,12,1184999.2287012932,mean_of_replicate_annual_plot_totals
2017,CT,TP,0.07621335569604015,2,12,76213.35569604015,mean_of_replicate_annual_plot_totals
2017,CT,TSP,0.18554291821910618,2,12,185542.91821910618,mean_of_replicate_annual_plot_totals
2017,CT,TSS,619.4157812387341,2,12,619415781.2387341,mean_of_replicate_annual_plot_totals
2017,MT,ICP,0.030369468002290508,2,12,30369.46800229051,mean_of_replicate_annual_plot_totals
2017,MT,NH4,0.026698699066873208,2,12,26698.699066873207,mean_of_replicate_annual_plot_totals
2017,MT,NO2,0.030090761908737468,2,12,30090.761908737466,mean_of_replicate_annual_plot_totals
2017,MT,NO3,0.7097739933862384,2,12,709773.9933862383,mean_of_replicate_annual_plot_totals
2017,MT,NOx,0.1833649014220759,2,12,183364.9014220759,mean_of_replicate_annual_plot_totals
2017,MT,NPOC,0.2119810495080678,2,12,211981.04950806778,mean_of_replicate_annual_plot_totals
2017,MT,OP,0.005422073700340483,2,12,5422.073700340483,mean_of_replicate_annual_plot_totals
2017,MT,Se,0.015343761816724697,2,12,15343.761816724698,mean_of_replicate_annual_plot_totals
2017,MT,TDS,0.25681617768877657,2,12,256816.17768877657,mean_of_replicate_annual_plot_totals
2017,MT,TKN,0.09571486859648332,2,12,95714.86859648331,mean_of_replicate_annual_plot_totals
2017,MT,TN,0.19186500457873223,2,12,191865.00457873225,mean_of_replicate_annual_plot_totals
2017,MT,TP,0.019562155170543622,2,12,19562.15517054362,mean_of_replicate_annual_plot_totals
2017,MT,TSP,0.02705746085088998,2,12,27057.46085088998,mean_of_replicate_annual_plot_totals
2017,MT,TSS,31.65777081541922,2,12,31657770.81541922,mean_of_replicate_annual_plot_totals
2017,ST,ICP,0.0131526701684164,2,12,13152.6701684164,mean_of_replicate_annual_plot_totals
