Method,Scenario,Year,Analyte,Treatment,mean,median,lower_95,upper_95,n_draws
ML,full_record_model_only,2013,NO2,CT,2.477057471924639,2.0704174237219943,0.3243643354838208,6.6589402509786035,2000
ML,full_record_model_only,2013,NO2,MT,3.226879392131471,2.6454635460469915,0.34589131743211804,8.984796537234551,2000
ML,full_record_model_only,2013,NO2,ST,2.365436582246451,1.9847389731414806,0.2402131311252878,6.973506035194247,2000
ML,full_record_model_only,2013,NO3,CT,23.64317307555477,20.00146729360111,3.0725394333582874,64.15104420959477,2000
ML,full_record_model_only,2013,NO3,MT,30.8928911289669,25.22261501268616,4.250829453548928,86.75513360057191,2000
ML,full_record_model_only,2013,NO3,ST,23.769907735482235,19.63445505178278,2.8740221866272657,64.59672371353943,2000
ML,full_record_model_only,2013,OP,CT,2.415883290836042,2.029342495567463,0.254430256743834,6.496399504824446,2000
ML,full_record_model_only,2013,OP,MT,3.158455599088315,2.558808522408036,0.3566333335856142,9.45095095737756,2000
ML,full_record_model_only,2013,OP,ST,2.3335890398733268,1.8904535830637186,0.27134264025791605,7.158937959723088,2000
ML,full_record_model_only,2013,Se,CT,2.0849732984332388,1.8019515300993265,0.2463033353708084,5.501905286214972,2000
ML,full_record_model_only,2013,Se,MT,2.78937573780726,2.288577249235166,0.29432973713558097,8.20337058269622,2000
ML,full_record_model_only,2013,Se,ST,2.0968807490884886,1.7359968494351459,0.21582672859513263,6.177692065463095,2000
ML,full_record_model_only,2013,TDS,CT,27.72407686421228,24.52099422746918,4.286983481698021,68.7494348647227,2000
ML,full_record_model_only,2013,TDS,MT,41.007198940138174,35.474476347151295,5.562575366686889,108.01754309048178,2000
ML,full_record_model_only,2013,TDS,ST,27.369173367234556,23.314358222940676,3.448513797685572,76.69165594926761,2000
ML,full_record_model_only,2013,TKN,CT,15.916315415885395,13.919923832322407,2.1588201540139287,40.918344244923254,2000
ML,full_record_model_only,2013,TKN,MT,20.850491084869137,17.605742331356325,2.8731781103494267,56.27613596183517,2000
ML,full_record_model_only,2013,TKN,ST,15.532706561138607,13.245813668504645,1.8757047573680083,41.524798937306514,2000
ML,full_record_model_only,2013,TN,CT,9.228070701026743,7.8562528633155875,1.3457939990766818,24.69060068598082,2000
ML,full_record_model_only,2013,TN,MT,13.14440073262996,10.923802043111454,1.682395220351234,37.43160217969793,2000
ML,full_record_model_only,2013,TN,ST,9.772997230270432,8.224668049392658,1.0667967452759455,27.456481883187276,2000
ML,full_record_model_only,2013,TP,CT,3.4726376679582462,2.953837480618632,0.3459364357282909,9.335454760070498,2000
ML,full_record_model_only,2013,TP,MT,4.4099358246730676,3.597199827770835,0.4726752422633752,12.599644276406748,2000
ML,full_record_model_only,2013,TP,ST,3.2922718504137523,2.7156740914646056,0.3411405506635703,9.40710292637053,2000
ML,full_record_model_only,2013,TSS,CT,2124.0793815383977,1844.5456677984184,289.3077253092283,5430.568929954889,2000
ML,full_record_model_only,2013,TSS,MT,3299.5552160367824,2743.3885996807626,412.51008132662105,8815.933952017767,2000
ML,full_record_model_only,2013,TSS,ST,1827.373892916319,1585.2595717760196,236.83964156188435,4766.948136022554,2000
ML,full_record_model_only,2014,NH4,CT,1.9246750953756357,1.4671296305209003,0.1134846511860941,6.055138630496106,2000
ML,full_record_model_only,2014,NH4,MT,1.6511079590043645,1.1186570096117614,0.06469300867243097,5.704956747079169,2000
ML,full_record_model_only,2014,NH4,ST,1.7062511257317217,1.349661263300626,0.12247909185762595,5.38079499918473,2000
ML,full_record_model_only,2014,NO2,CT,1.8873172384007528,1.4400407060594527,0.12163327364025621,6.048616503677583,2000
ML,full_record_model_only,2014,NO2,MT,1.5257782223429166,1.0894230703783787,0.05722820186363466,5.210152125918741,2000
ML,full_record_model_only,2014,NO2,ST,1.6867449282780353,1.3291687011414064,0.11679865319173818,5.059813963215138,2000
ML,full_record_model_only,2014,NO3,CT,18.31581667196529,14.498397592333575,1.291034388816093,55.630743942493474,2000
ML,full_record_model_only,2014,NO3,MT,13.613273151666428,10.117986787950311,0.7083333457003599,45.87785218890922,2000
ML,full_record_model_only,2014,NO3,ST,16.622043569543887,12.874705992082962,1.438412229225137,50.98538983869259,2000
ML,full_record_model_only,2014,OP,CT,1.658219899582913,1.260499688014812,0.09808084272551418,5.133925843578978,2000
ML,full_record_model_only,2014,OP,MT,1.4478419442422494,1.0216102978263943,0.06685783765448937,5.162696732352857,2000
ML,full_record_model_only,2014,OP,ST,1.4731382853509147,1.2037734315146729,0.1282185301796406,4.576300797056375,2000
ML,full_record_model_only,2014,Se,CT,1.5886270150182988,1.2071219745212964,0.09645252031463433,5.122854349360462,2000
ML,full_record_model_only,2014,Se,MT,1.3790236832135114,0.9720079275553948,0.05619210915955179,4.5662082640763755,2000
ML,full_record_model_only,2014,Se,ST,1.4758148085719338,1.1905387217423171,0.11077106330876646,4.485926576885742,2000
ML,full_record_model_only,2014,TDS,CT,28.64810707587152,23.032934566930834,2.0922210962845194,85.99688615456253,2000
ML,full_record_model_only,2014,TDS,MT,18.24900784511844,14.330144041055714,0.9398399162797867,59.35973022089476,2000
ML,full_record_model_only,2014,TDS,ST,20.98702509876655,16.54959483356125,1.9363911514517598,61.67321996429547,2000
ML,full_record_model_only,2014,TKN,CT,11.043952108392713,8.50829802210204,0.7522801773929425,34.94356279729277,2000
ML,full_record_model_only,2014,TKN,MT,8.054672415703735,6.071090273534822,0.3788600637788536,27.131798433972982,2000
ML,full_record_model_only,2014,TKN,ST,8.968809414521917,7.150783777333588,0.810388053075104,26.512543821524012,2000
ML,full_record_model_only,2014,TN,CT,11.659701385581663,9.297774383346589,0.8926126303808682,36.61090688242871,2000
ML,full_record_model_only,2014,TN,MT,7.8900824994841505,6.057793764202016,0.4377502422339253,25.908780510995776,2000
ML,full_record_model_only,2014,TN,ST,9.368640258706765,7.568274232618096,0.8066563423183742,28.02332216135688,2000
ML,full_record_model_only,2014,TP,CT,2.8126558364542844,2.150590060034187,0.16417982596033612,8.844518732082175,2000
ML,full_record_model_only,2014,TP,MT,2.1610466774456674,1.4572893950941797,0.09278410526543261,7.975368554624082,2000
ML,full_record_model_only,2014,TP,ST,2.406835901796646,1.8353944515732694,0.17457189606055215,7.7735368370771525,2000
ML,full_record_model_only,2014,TSS,CT,2172.9334944590637,1692.3271909890505,162.37963767537332,7507.011268375818,2000
ML,full_record_model_only,2014,TSS,MT,1218.6798904137097,872.2480415747422,65.04066439625001,4387.791274893984,2000
ML,full_record_model_only,2014,TSS,ST,1394.7350312993794,1116.5718923760426,130.09277168030997,3975.1791704514135,2000
ML,full_record_model_only,2015,NH4,CT,2.2764386640137118,1.9673673413849655,0.2452056186643789,6.380068443018006,2000
ML,full_record_model_only,2015,NH4,MT,0.9851220267207766,0.8173798057377196,0.10302207043954732,2.7934313314464267,2000
ML,full_record_model_only,2015,NH4,ST,1.0986564372715457,0.946393010993177,0.11033739734857421,3.1230425376601176,2000
ML,full_record_model_only,2015,NO2,CT,2.852832539354104,2.484240704433182,0.3205300749560994,7.831112309823095,2000
ML,full_record_model_only,2015,NO2,MT,1.0907497895105047,0.9143472202210945,0.11476835032498181,3.036610586651069,2000
ML,full_record_model_only,2015,NO2,ST,1.2416746745562701,1.039637541178378,0.12469014061102968,3.4471891182296925,2000
ML,full_record_model_only,2015,NO3,CT,33.05077879786488,28.966500022803487,3.5991273546440024,82.08778210809406,2000
ML,full_record_model_only,2015,NO3,MT,12.963619465028646,11.496441345086243,1.6153332521974904,32.304954009263234,2000
ML,full_record_model_only,2015,NO3,ST,14.868635748954604,12.807298231514576,1.5132916485498744,39.00365412405104,2000
ML,full_record_model_only,2015,OP,CT,2.410831651836472,2.012435855745128,0.25138057594767765,6.655762215312115,2000
ML,full_record_model_only,2015,OP,MT,0.932257780368066,0.7946142637603606,0.09302340569074813,2.5317683414481724,2000
ML,full_record_model_only,2015,OP,ST,1.0568228314429198,0.8859660782900343,0.09916469311383437,2.9839105352066895,2000
ML,full_record_model_only,2015,Se,CT,2.470067292299561,2.123840951925321,0.23061480174336946,6.66612462589542,2000
ML,full_record_model_only,2015,Se,MT,0.9552598691412169,0.8173114303468643,0.11267512801691137,2.6108463017657506,2000
ML,full_record_model_only,2015,Se,ST,1.090207757856699,0.9270663299362438,0.09841859247217352,3.1410603850927585,2000
ML,full_record_model_only,2015,TDS,CT,31.170189401141915,27.246050781383474,3.367755679928283,82.71334129283827,2000
ML,full_record_model_only,2015,TDS,MT,7.91169213430059,6.7980647259916,0.8640799502305919,20.712128950765276,2000
ML,full_record_model_only,2015,TDS,ST,7.867340768397054,6.694062310049766,0.8476771217956235,21.56717127977182,2000
ML,full_record_model_only,2015,TKN,CT,5.934320379776883,5.038791502655609,0.6262368660688812,16.67511036635761,2000
ML,full_record_model_only,2015,TKN,MT,1.4822445171141685,1.2503633603070066,0.15390743125338563,4.317912248699318,2000
ML,full_record_model_only,2015,TKN,ST,1.6396201708981033,1.4046388955279387,0.15941772823800487,4.355300783384435,2000
ML,full_record_model_only,2015,TN,CT,34.777832247107554,30.11048148497581,3.8678870595485995,94.32544299929684,2000
ML,full_record_model_only,2015,TN,MT,13.607792909733787,11.652272584795787,1.5119090936435813,35.95245906917101,2000
ML,full_record_model_only,2015,TN,ST,15.051370161980978,12.756116237190223,1.4897714759034624,40.27769833090718,2000
ML,full_record_model_only,2015,TP,CT,4.314403290523088,3.6335829074068133,0.41616137017760907,12.08743534515928,2000
ML,full_record_model_only,2015,TP,MT,1.2764438326607328,1.0715539562941827,0.12441591778336175,3.4788742718989716,2000
ML,full_record_model_only,2015,TP,ST,1.4107039191197603,1.1840307709917386,0.12881615669657775,4.016217066570006,2000
ML,full_record_model_only,2015,TSS,CT,3917.110719701328,3354.705804791597,353.0213117501484,10578.232398276323,2000
ML,full_record_model_only,2015,TSS,MT,380.968116883484,298.3587521562507,34.40602468900712,1117.3446259727395,2000
ML,full_record_model_only,2015,TSS,ST,234.6719512262153,187.75930769315465,21.872400901702292,689.8323967185105,2000
ML,full_record_model_only,2016,NH4,CT,1.02309397297919,0.5536910743437489,0.00985447537787911,4.352233570258187,2000
ML,full_record_model_only,2016,NH4,MT,0.312889302492134,0.18483932615400728,0.00230784312678563,1.3279238350210811,2000
ML,full_record_model_only,2016,NH4,ST,0.7706898330336102,0.4363332254414277,0.006424451776089753,3.244163910756714,2000
ML,full_record_model_only,2016,NO2,CT,0.850841025685,0.4746927257892667,0.00746474956613362,3.4416977387554177,2000
ML,full_record_model_only,2016,NO2,MT,0.2664611561929953,0.14637254002365285,0.00190033322611075,1.0907272674007198,2000
ML,full_record_model_only,2016,NO2,ST,0.6497947843600224,0.3849650248661349,0.005456497983978888,2.609811088617885,2000
ML,full_record_model_only,2016,NO3,CT,8.629386080089303,5.115952632791298,0.09357720699212138,34.800335905955144,2000
ML,full_record_model_only,2016,NO3,MT,2.7068228274588937,1.5689155506319616,0.021946506949570465,10.538209616692889,2000
ML,full_record_model_only,2016,NO3,ST,6.836214108007597,4.019047217618086,0.058016926325771885,28.750006605315818,2000
ML,full_record_model_only,2016,OP,CT,0.8867096878836342,0.49692289386259636,0.007513117220268861,3.59127687241381,2000
ML,full_record_model_only,2016,OP,MT,0.26858960565002943,0.15702330862459246,0.0018470663935776154,1.1102045444844688,2000
ML,full_record_model_only,2016,OP,ST,0.6712821403574598,0.3799083186430744,0.005962319281073395,2.777605194924174,2000
ML,full_record_model_only,2016,Se,CT,0.8378578014335104,0.46441895912080067,0.007546759113410785,3.34404748514112,2000
ML,full_record_model_only,2016,Se,MT,0.24525101735620866,0.13647907128912196,0.0018097377589949416,1.0093803222128033,2000
ML,full_record_model_only,2016,Se,ST,0.6231433121365567,0.34965782578442206,0.004987896963902294,2.684027191000518,2000
ML,full_record_model_only,2016,TDS,CT,9.600566484619506,5.7016593293425855,0.10873298178389765,36.83793710106136,2000
ML,full_record_model_only,2016,TDS,MT,2.000145887033215,1.2380174190456255,0.015185825288489477,8.047281500861681,2000
ML,full_record_model_only,2016,TDS,ST,5.335793521118055,3.2124780108849276,0.047904662428038376,22.267129410980612,2000
ML,full_record_model_only,2016,TKN,CT,1.0957670992839348,0.6154981340110148,0.010876846882944614,4.449817838504375,2000
ML,full_record_model_only,2016,TKN,MT,0.29696605166699824,0.16280643430779063,0.001991864577483103,1.2131282227909856,2000
ML,full_record_model_only,2016,TKN,ST,0.7302754355537558,0.41717084557273443,0.005976165538893158,3.052026401857559,2000
ML,full_record_model_only,2016,TN,CT,8.089099385795233,4.879850686302957,0.08868341852776478,31.888900475401265,2000
ML,full_record_model_only,2016,TN,MT,2.6409508988052135,1.6370277608424355,0.01840456242069018,10.287607835433757,2000
ML,full_record_model_only,2016,TN,ST,6.5701970960381395,4.002205806230014,0.05514670985117291,25.69273998660838,2000
ML,full_record_model_only,2016,TP,CT,0.9371736646896401,0.5219037099178534,0.008620620497419514,3.8039688357746133,2000
ML,full_record_model_only,2016,TP,MT,0.27482310578682034,0.1523391176302017,0.0019363694657566844,1.1970240512226844,2000
ML,full_record_model_only,2016,TP,ST,0.6824213581458392,0.3803595200761919,0.005927703896505564,2.990112496466734,2000
ML,full_record_model_only,2016,TSS,CT,1364.2403101818024,798.0798637053418,14.569829672734928,5600.44427661182,2000
ML,full_record_model_only,2016,TSS,MT,137.53831740682054,87.7452576429481,1.1366270513255723,519.2331145583111,2000
ML,full_record_model_only,2016,TSS,ST,423.4488332893099,273.48353163309764,3.914216892496059,1606.4655824652964,2000
ML,full_record_model_only,2017,NH4,CT,5.346183363381584,4.661086289962919,0.5824884245537308,14.13278469566225,2000
ML,full_record_model_only,2017,NH4,MT,1.5725724186869687,1.237869495288539,0.13096295720105902,4.634719979706842,2000
ML,full_record_model_only,2017,NH4,ST,1.1706198831328,0.8804804301852718,0.10604308196612547,3.6840035399298174,2000
ML,full_record_model_only,2017,NO2,CT,4.326671984531929,3.7777647809273103,0.4764260212981445,11.559491315241335,2000
ML,full_record_model_only,2017,NO2,MT,1.5225031495441934,1.2454314334569179,0.14047783698120345,4.396999179294702,2000
ML,full_record_model_only,2017,NO2,ST,1.2118737924561853,0.94716921975763,0.12713512500658652,3.6576270609019277,2000
ML,full_record_model_only,2017,NO3,CT,54.54818276538334,49.20604347769574,6.417255573667666,132.05198701503073,2000
ML,full_record_model_only,2017,NO3,MT,22.63309545895263,19.184319778437654,2.0458697013509375,62.811517130404326,2000
ML,full_record_model_only,2017,NO3,ST,19.39103859594857,15.683041517685146,2.016063680662731,57.70229079416292,2000
ML,full_record_model_only,2017,OP,CT,2.9052481247916857,2.548984374515161,0.3213280294832831,7.302106009116092,2000
ML,full_record_model_only,2017,OP,MT,1.2057715829153675,0.9641824224047486,0.10592155572170445,3.5814433304531543,2000
ML,full_record_model_only,2017,OP,ST,1.017311319288901,0.815955234210993,0.10558118376570323,2.9976636220284667,2000
ML,full_record_model_only,2017,Se,CT,3.7895823079969357,3.403965757611794,0.4800085278530023,9.509645054858767,2000
ML,full_record_model_only,2017,Se,MT,1.320630825486302,1.067057269801515,0.09557537134142587,4.0559960508144695,2000
ML,full_record_model_only,2017,Se,ST,1.0535735521126728,0.8085041721900743,0.09631918800965292,3.238635080349018,2000
ML,full_record_model_only,2017,TDS,CT,74.23399856221407,64.08753860105969,8.559555438970136,193.20831282683102,2000
ML,full_record_model_only,2017,TDS,MT,13.419915619961316,10.813576245289173,1.009303838907665,38.16604446802227,2000
ML,full_record_model_only,2017,TDS,ST,10.620413520885855,8.301851736173862,1.1091721578017373,32.124959064702836,2000
ML,full_record_model_only,2017,TKN,CT,20.86994828727902,17.785998291287342,2.3020044187134125,55.35692830945052,2000
ML,full_record_model_only,2017,TKN,MT,3.0311382700517115,2.3579553919778524,0.2519814057319043,9.173133338079886,2000
ML,full_record_model_only,2017,TKN,ST,2.040493099528038,1.4692646178398516,0.1704990985718723,6.897211013408619,2000
ML,full_record_model_only,2017,TN,CT,23.182776974015855,20.071996108832227,2.8751383823992818,60.84811085800965,2000
ML,full_record_model_only,2017,TN,MT,4.7676716574070594,3.782130020001554,0.3912438595869466,13.892878370487788,2000
ML,full_record_model_only,2017,TN,ST,3.6610956516877304,2.767832539129895,0.3807340608890038,11.738289257824142,2000
ML,full_record_model_only,2017,TP,CT,4.215970467338894,3.71052712199639,0.45230319729495505,10.789643569404799,2000
ML,full_record_model_only,2017,TP,MT,1.4642820330628301,1.177280094543132,0.10980439543803913,4.374333169815054,2000
ML,full_record_model_only,2017,TP,ST,1.2457444025351792,0.9589786957072642,0.11502361555158144,3.9806058396261452,2000
ML,full_record_model_only,2017,TSS,CT,16732.085078267522,14680.993088898585,1856.5520239251514,44920.87023010424,2000
ML,full_record_model_only,2017,TSS,MT,1105.2113852646323,881.3500512765047,81.8043521400985,3485.8444735123576,2000
ML,full_record_model_only,2017,TSS,ST,1174.6027248971902,859.0978433862258,109.08987600672111,3737.340329124789,2000
ML,full_record_model_only,2018,NH4,CT,1.8253147488327985,1.4807139951993435,0.11804080239155393,5.388081823723879,2000
ML,full_record_model_only,2018,NH4,MT,1.2696082320994886,0.9965584367371149,0.07175600741786058,3.880131716404946,2000
ML,full_record_model_only,2018,NH4,ST,1.2311702531939117,0.9828242193797105,0.07610595622578566,3.663426668299669,2000
ML,full_record_model_only,2018,NO2,CT,2.0741799701108654,1.6349241668472885,0.12755800371509166,6.2271259857702805,2000
ML,full_record_model_only,2018,NO2,MT,1.5997389150286765,1.3125733676398608,0.10668758723653939,4.769834953314009,2000
ML,full_record_model_only,2018,NO2,ST,1.6550247120903354,1.3517690465011643,0.10428496777864049,5.019061793217836,2000
ML,full_record_model_only,2018,NO3,CT,10.567933473330644,8.83341025809596,0.8686695064663611,29.47181596431985,2000
ML,full_record_model_only,2018,NO3,MT,8.49884582416373,6.961096930529599,0.5625474769306177,23.703988142512948,2000
ML,full_record_model_only,2018,NO3,ST,8.851424500021853,7.1753340291503775,0.7559333595992257,25.063405607000846,2000
ML,full_record_model_only,2018,OP,CT,1.5650746327255105,1.2559707146182255,0.10114490750944449,4.541209439387306,2000
ML,full_record_model_only,2018,OP,MT,1.319471681031405,1.0293037191056498,0.08206591122191312,3.7978994914600768,2000
ML,full_record_model_only,2018,OP,ST,1.3465142237332826,1.0761113180354431,0.10311083291990283,4.00427678156728,2000
ML,full_record_model_only,2018,Se,CT,1.4241409992275313,1.1362096558781878,0.09390120267398565,4.198243212553327,2000
ML,full_record_model_only,2018,Se,MT,1.210689084138294,0.9407656431791788,0.0755133203459764,3.6626091843859916,2000
ML,full_record_model_only,2018,Se,ST,1.1991008626387512,0.9369242117981164,0.08836897854273718,3.746266580299921,2000
ML,full_record_model_only,2018,TDS,CT,25.465954452585592,21.295752388621626,1.8333827240906133,70.07602409078837,2000
ML,full_record_model_only,2018,TDS,MT,13.214524886413772,10.88719919688452,0.9718419380281437,37.95755353886617,2000
ML,full_record_model_only,2018,TDS,ST,12.812015279879581,10.800210866124894,1.0436211394952124,35.487121452861324,2000
ML,full_record_model_only,2018,TKN,CT,7.608289549161937,6.175580375293501,0.5243839177682315,22.016104215119984,2000
ML,full_record_model_only,2018,TKN,MT,3.5535819057947404,2.753538225363009,0.1968315351409673,11.18883732879608,2000
ML,full_record_model_only,2018,TKN,ST,3.3717448718132883,2.624917758779309,0.23263646993037843,10.287333117119873,2000
ML,full_record_model_only,2018,TN,CT,7.207254661250624,6.018467399705063,0.5327858323512029,20.236210152279263,2000
ML,full_record_model_only,2018,TN,MT,4.138753801175767,3.334128139565135,0.28636364034493067,12.643619983930702,2000
ML,full_record_model_only,2018,TN,ST,4.001324879088419,3.1996407863314924,0.3167342038956171,12.088489550905708,2000
ML,full_record_model_only,2018,TP,CT,2.358983250453982,1.8713439576930009,0.1415606694251291,7.341176728894539,2000
ML,full_record_model_only,2018,TP,MT,1.8018981216111674,1.3840187880493984,0.11586726323963305,5.63468512342205,2000
ML,full_record_model_only,2018,TP,ST,1.8721375574046888,1.4826837379801727,0.11208904064830588,5.524740324314248,2000
ML,full_record_model_only,2018,TSS,CT,1130.578312987147,977.957729781517,93.47285358543807,3126.0824501842935,2000
ML,full_record_model_only,2018,TSS,MT,564.6540958513332,484.7244591627813,44.47459115665238,1567.5735972008376,2000
ML,full_record_model_only,2018,TSS,ST,553.6701611760301,476.58359936756585,49.25564608997776,1553.7570815704182,2000
ML,full_record_model_only,2019,NH4,CT,0.3660527419922573,0.08119737116746195,0.00039353858530115447,2.2850900675899624,2000
ML,full_record_model_only,2019,NH4,MT,0.2530039543117188,0.05382549033864881,0.00023150186713592478,1.6429021995305488,2000
ML,full_record_model_only,2019,NH4,ST,0.28409948201350704,0.06040466487969025,0.0002828484593231705,1.8070164490804486,2000
ML,full_record_model_only,2019,NO2,CT,0.40853629622278187,0.09241602012239805,0.00044331152333310845,2.594907563557411,2000
ML,full_record_model_only,2019,NO2,MT,0.289560857621037,0.05394797887937315,0.0002980674565128917,1.8303218220388804,2000
ML,full_record_model_only,2019,NO2,ST,0.3151072722483529,0.0674803561117013,0.0002982023440296253,2.1670779978926062,2000
ML,full_record_model_only,2019,NO3,CT,1.9398537297939389,0.48504199096881695,0.0028099406639579025,12.609703818651381,2000
ML,full_record_model_only,2019,NO3,MT,1.324376345486322,0.2885968170929045,0.0017178142938038376,8.023518182748365,2000
ML,full_record_model_only,2019,NO3,ST,1.5708655455490113,0.42447564339307153,0.002096420423857878,9.668412887287362,2000
ML,full_record_model_only,2019,OP,CT,0.34322302384236725,0.07787865942723066,0.00035397344729448264,2.2213253108727344,2000
ML,full_record_model_only,2019,OP,MT,0.22917897284198627,0.047968134233025456,0.00024888069554769376,1.4589802823713958,2000
ML,full_record_model_only,2019,OP,ST,0.26644373987738734,0.05620586246298925,0.0002736766105060556,1.7213830970226778,2000
ML,full_record_model_only,2019,Se,CT,0.3021458966691229,0.07410683011668745,0.00028503791982017345,1.9914259785471276,2000
ML,full_record_model_only,2019,Se,MT,0.21336327453133097,0.044339004600687154,0.00020045533697398828,1.4313393615268801,2000
ML,full_record_model_only,2019,Se,ST,0.2507508100201822,0.0509554960037596,0.00025498202753939693,1.6075438009801477,2000
ML,full_record_model_only,2019,TDS,CT,5.251100560576128,1.592474525037952,0.006729144000877656,31.181694360125885,2000
ML,full_record_model_only,2019,TDS,MT,3.041412130036868,0.7555910974216451,0.0037117598246271624,18.683326324395537,2000
ML,full_record_model_only,2019,TDS,ST,3.5820871986306466,1.0247126079422144,0.005174752748764835,20.014873272656065,2000
ML,full_record_model_only,2019,TKN,CT,1.0604914242350492,0.27079923000595907,0.0011853120804080101,6.863684647724082,2000
ML,full_record_model_only,2019,TKN,MT,0.6322592843508292,0.11647946273714443,0.0005882561628291002,4.586546099893082,2000
ML,full_record_model_only,2019,TKN,ST,0.7925078371585391,0.1494978932610534,0.0007371810844012214,5.338644731804211,2000
ML,full_record_model_only,2019,TN,CT,1.367421277305075,0.3556636164550344,0.0017951549827816401,9.052864767084282,2000
ML,full_record_model_only,2019,TN,MT,0.9683123303308278,0.2001399798478245,0.00101291207900918,6.3060061520050334,2000
ML,full_record_model_only,2019,TN,ST,1.0675779956798381,0.281016881229794,0.0014138609725053424,6.573096090581749,2000
ML,full_record_model_only,2019,TP,CT,0.457686080098861,0.10072730867777756,0.0004953568149514375,3.199310593236518,2000
ML,full_record_model_only,2019,TP,MT,0.30372030672916484,0.06000581391330255,0.0002553673779477784,1.9696074582082215,2000
ML,full_record_model_only,2019,TP,ST,0.3502043326293326,0.07384805720166995,0.0003738708288013325,2.4387211603715984,2000
ML,full_record_model_only,2019,TSS,CT,461.6427584034651,132.3011258929009,0.660880265564071,2753.8669265064395,2000
ML,full_record_model_only,2019,TSS,MT,229.76293692545204,59.65502755872198,0.2956103246478909,1425.9273906433748,2000
ML,full_record_model_only,2019,TSS,ST,292.6215353004657,79.56490547059815,0.42773943972534556,1705.9748734721195,2000
ML,full_record_model_only,2020,NH4,CT,3.5608104410032273,3.1915943227263393,0.509968888482952,8.682434384525934,2000
ML,full_record_model_only,2020,NH4,MT,2.0643345875462913,1.777359646053951,0.2761260262613569,5.431844376073095,2000
ML,full_record_model_only,2020,NH4,ST,2.4447009972335842,2.054624663338138,0.30151262516524246,6.7511905946009065,2000
ML,full_record_model_only,2020,NO2,CT,3.010439848322076,2.6376483496111236,0.4501993849511565,7.544182084902051,2000
ML,full_record_model_only,2020,NO2,MT,1.873644625574997,1.6212284926589948,0.24924326159974278,4.7500841768784925,2000
ML,full_record_model_only,2020,NO2,ST,2.2090723189139827,1.870771789036934,0.27911389809348447,5.931609785110001,2000
ML,full_record_model_only,2020,NO3,CT,35.04839704680139,32.09909967639136,5.642037360703745,82.66602532918569,2000
ML,full_record_model_only,2020,NO3,MT,20.480036702909455,17.811843509403182,2.992865911436331,52.40815721289503,2000
ML,full_record_model_only,2020,NO3,ST,28.11009460137071,23.978197959061575,3.552733623893974,74.25910213916578,2000
ML,full_record_model_only,2020,OP,CT,2.478249129183591,2.2265928491440192,0.37255895492178553,6.087811933895146,2000
ML,full_record_model_only,2020,OP,MT,1.6065288046776045,1.4071941572504483,0.22474498269953283,4.177122638758799,2000
ML,full_record_model_only,2020,OP,ST,1.9623638793520224,1.6479680623285375,0.23385290849626922,5.075202799485439,2000
ML,full_record_model_only,2020,Se,CT,2.4431932218720473,2.220834100293593,0.3565075293562884,6.01644776119579,2000
ML,full_record_model_only,2020,Se,MT,1.5263497731955007,1.3291046901671935,0.20879262074761257,3.853473268919839,2000
ML,full_record_model_only,2020,Se,ST,1.9411853389401932,1.6230974786879035,0.22923055686097432,5.467154120617557,2000
ML,full_record_model_only,2020,TDS,CT,45.09059989813485,41.48144554200517,7.520107405813598,102.08139139172206,2000
ML,full_record_model_only,2020,TDS,MT,14.553306379629214,12.77124139232528,2.2237612664890585,35.19921660331561,2000
ML,full_record_model_only,2020,TDS,ST,17.800405224054217,15.232225124579866,2.5132822339411978,47.55871753743069,2000
ML,full_record_model_only,2020,TKN,CT,12.216775136496665,11.079447623349088,1.828284297253711,28.952211116555656,2000
ML,full_record_model_only,2020,TKN,MT,4.411605588813238,3.7181230665509135,0.5942933032259688,12.087896255593662,2000
ML,full_record_model_only,2020,TKN,ST,5.73292179993736,4.695756870556015,0.6220310159828181,16.881337761531523,2000
ML,full_record_model_only,2020,TN,CT,14.06888027911194,12.68647930732076,2.3498337562247316,33.050508748554535,2000
ML,full_record_model_only,2020,TN,MT,5.733415245235872,4.811428234378651,0.7928497673869559,15.763398901254549,2000
ML,full_record_model_only,2020,TN,ST,7.265138061136624,6.069985158878904,0.8684199214163314,19.801960315980523,2000
ML,full_record_model_only,2020,TP,CT,3.514838831651198,3.0780048117880554,0.4895026157599634,8.969754779347056,2000
ML,full_record_model_only,2020,TP,MT,2.073053746086933,1.782328296414165,0.2714460010695106,5.324802168498107,2000
ML,full_record_model_only,2020,TP,ST,2.589301031679012,2.209593295066587,0.32216185620377263,6.995966565144483,2000
ML,full_record_model_only,2020,TSS,CT,3880.788239867239,3576.2804028926985,713.936986889034,9141.18227259792,2000
ML,full_record_model_only,2020,TSS,MT,504.54304984246494,426.47184509597315,74.56403020607394,1285.7827556863356,2000
ML,full_record_model_only,2020,TSS,ST,597.2238022857474,494.90022107398033,78.5779639418368,1643.7747624281592,2000
ML,full_record_model_only,2021,NH4,CT,2.751749455248231,2.4057332658990234,0.2940060940986697,7.327132950749577,2000
ML,full_record_model_only,2021,NH4,MT,1.283132103713177,1.093364713510599,0.12792469975404167,3.508195034974064,2000
ML,full_record_model_only,2021,NH4,ST,1.353429789427877,1.1500669789417954,0.15292464942989714,3.747733953501893,2000
ML,full_record_model_only,2021,NO2,CT,2.4796759216181723,2.164657326518656,0.24161719216534083,6.442096164385546,2000
