Year,Analyte,Treatment,BayesPosteriorMedian_kg,BayesLower95_kg,BayesUpper95_kg,MLPointTotal_kg,MLLower95_kg,MLUpper95_kg,n_expected_physical_events,n_observed_event_loads,observed_event_fraction,ObservedAnnualLoadComplete,ObservedAnnualLoad_kg,ObservedAnnualLoadLower95_kg,ObservedAnnualLoadUpper95_kg
2011,TN,ST,2.408151273908538,1.2830767834923176,3.6080550208001743,0.7921104196240358,0.6178411801338092,21.24361498337633,12,5,0.4166666666666667,False,,,
2011,TP,CT,0.6517316413575677,0.256174452515078,1.1070471565652866,0.2583604106299934,0.2050220740682437,8.697998073128423,12,6,0.5,False,,,
2011,TP,MT,0.2090813863080623,-0.3018253541948895,0.6342107741181957,0.2976169461632036,0.2218830065689426,9.057746392923372,12,3,0.25,False,,,
2011,TP,ST,0.1784982998490323,-0.3415863089821109,0.6105383402599704,0.3150660995409384,0.2156844080151342,10.295810071413944,12,5,0.4166666666666667,False,,,
2011,TSS,CT,611.0632494858112,331.42664800636686,953.59290389266,194.95983531066943,157.81196529056217,5464.151209959896,12,10,0.8333333333333334,False,,,
2011,TSS,MT,-78.71274440741007,-492.3586505892309,267.7318650049722,177.47056569537344,135.92842604519194,4803.449792287857,12,6,0.5,False,,,
2011,TSS,ST,-125.59691374275084,-561.7338578205978,233.0953261746294,173.09436969224677,124.51850456582429,5349.652532747372,12,11,0.9166666666666666,False,,,
2012,NH4,CT,0.0146093173985334,-0.0409297855957198,0.0692442327617928,0.0344294022413885,0.0242098594573439,1.9803560855520344,16,0,0.0,False,,,
2012,NH4,MT,0.0248792357474704,-0.0443246811444366,0.0916923462637313,0.039308522191728,0.0280213905036872,2.8340760081728824,18,0,0.0,False,,,
2012,NH4,ST,0.0202895452747664,-0.0408233897778633,0.08127421632876,0.0327523488773331,0.0242575386984888,2.2547412616800715,16,0,0.0,False,,,
2012,NO2,CT,0.0921837547566831,-0.5471786227671759,0.7586146400201828,0.0608397139273585,0.0456267121488727,2.823512876320719,16,0,0.0,False,,,
2012,NO2,MT,0.097162106118922,-0.7027575252129626,0.945539924891658,0.0885612845751652,0.0638052583256456,4.707900093460797,18,0,0.0,False,,,
2012,NO2,ST,0.0861300082310506,-0.6357148985982627,0.8536920365349978,0.0692236964722537,0.0525267751641521,2.971457861337332,16,0,0.0,False,,,
2012,NO3,CT,4.793372710950557,3.705311252602688,6.0338958474839295,0.9443332937179276,0.7606407104466886,26.93668834422499,20,12,0.6,False,,,
2012,NO3,MT,4.909601355568125,3.775272219126798,5.934578867902638,1.3452773217408052,1.0371414020631222,42.65132970859829,18,7,0.3888888888888889,False,,,
2012,NO3,ST,4.5504218613538185,3.642511170166316,5.53286685505656,1.0924525660079554,0.8817645668817676,29.93596767943459,17,6,0.35294117647058826,False,,,
2012,OP,CT,0.0647653985635105,0.0203590274502716,0.1181891943445174,0.0406301264798453,0.0285200126847503,2.304918267748007,16,8,0.5,False,,,
2012,OP,MT,0.0468948800314067,-0.0171145868992827,0.1153738528498126,0.0681038385099622,0.0506594570428226,3.5020905072401285,18,7,0.3888888888888889,False,,,
2012,OP,ST,0.0353494845103103,-0.0248427710691915,0.0976061211293438,0.054829481054054,0.0412414843010905,2.512550942468041,16,5,0.3125,False,,,
2012,Se,CT,0.0031343682497313,0.001970836224786,0.0044984966616304,0.0315635637359093,0.0228979057687411,1.9864710424131824,16,0,0.0,False,,,
2012,Se,MT,0.003623889455891,0.002221646095877,0.0050967883359177,0.0448032897304114,0.0311233823054055,2.841037115006546,18,0,0.0,False,,,
2012,Se,ST,0.0032230123656047,0.0020656278414443,0.0044274014473754,0.0361755359058398,0.0274623552178514,2.4362203212594755,16,0,0.0,False,,,
2012,TDS,CT,417.2464813769448,253.32953802893195,605.8029881098812,1.4106002266749889,1.1858395331743097,36.47710575345379,16,0,0.0,False,,,
2012,TDS,MT,539.2805316657866,326.13823018147804,760.8455976401275,1.7019158748140002,1.3755031016340653,49.2116416436254,18,0,0.0,False,,,
2012,TDS,ST,486.273856145325,296.942995792129,676.8541175501059,1.3982818197267124,1.1535354975514878,37.18596251187641,16,0,0.0,False,,,
2012,TKN,CT,1.8511093143240316,0.4776197466976634,3.519355974025585,0.547278535858095,0.447277187602149,15.138289024503823,16,0,0.0,False,,,
2012,TKN,MT,1.418624011618386,-0.2934128906100269,3.467142733273706,0.6577830516375741,0.5343727605895323,20.42614152025043,18,0,0.0,False,,,
2012,TKN,ST,1.1989159017893511,-0.3396357642409809,2.950701254286222,0.5362141049595373,0.4418774365378077,14.568325721472936,16,0,0.0,False,,,
2012,TN,CT,1.4108625640837702,0.5141973088177951,2.715911223162204,0.3557691402940383,0.2933381739960846,9.717085879900988,18,10,0.5555555555555556,False,,,
2012,TN,MT,1.7261967608169688,0.1096095571011559,3.4812069533664705,0.386753798480856,0.2994871631294133,12.222800433323876,18,7,0.3888888888888889,False,,,
2012,TN,ST,1.4989557088185823,0.0551398284199559,3.0064650112362235,0.3212994900584993,0.2567233001865842,8.600774997504642,16,5,0.3125,False,,,
2012,TP,CT,0.5757219238385465,0.077798393910938,1.0898503654439624,0.2282355396647365,0.1781363573153255,7.219828689422787,18,10,0.5555555555555556,False,,,
2012,TP,MT,-0.0609908148945199,-0.7565256107184382,0.5607952173215324,0.3181371547523646,0.2405488100133056,10.822315689907091,18,7,0.3888888888888889,False,,,
2012,TP,ST,-0.1135386953956311,-0.7504903839142836,0.4476228234061695,0.2488128721865019,0.1928358713327882,7.733535126591232,16,5,0.3125,False,,,
2012,TSS,CT,799.7015336126171,399.0385914873262,1266.6416282864304,164.10284857171607,132.89544116664433,4119.907351081872,20,14,0.7,False,,,
2012,TSS,MT,-342.1022720745767,-1105.7676931649603,215.30766606336545,176.3801100097652,144.71068374223714,4722.39201302614,20,13,0.65,False,,,
2012,TSS,ST,-225.81514438023265,-914.0705347572118,292.0961212139587,142.1925678975908,119.57785617683834,3383.097071210665,20,14,0.7,False,,,
2013,NH4,CT,0.0402372342089919,-0.0339526081455058,0.1035161148930751,0.0451263941194258,0.0331461538743819,2.8071889571669484,14,0,0.0,False,,,
2013,NH4,MT,0.038064371277859,-0.0370816575013786,0.1001507430855263,0.0652096998468288,0.04610588230064,3.0470534236281868,14,0,0.0,False,,,
2013,NH4,ST,0.040705297281494,-0.0345409185691236,0.1065510231414326,0.0465594456553977,0.0323166814961403,2.83540503378008,14,0,0.0,False,,,
2013,NO2,CT,-0.0837056236447054,-0.7256542248541039,0.7290174161688389,0.0630772996311716,0.046716290259954,3.1348673339852278,14,0,0.0,False,,,
2013,NO2,MT,-0.0855590237661613,-0.7389022722686115,0.7434539944597897,0.0813111035212938,0.058683212322568,3.434922869185478,14,0,0.0,False,,,
