Year,Treatment,Analyte,mean,median,low,high,n_draws
2021,MT,TN,1781169.5207114182,1320596.9573606146,229450.4880584544,6133729.894299529,2000
2021,MT,TP,259022.81750361653,222486.77061955977,94365.96792594278,611678.5588016193,2000
2021,MT,TSP,618945.9947131145,441791.10108464584,67354.91624052328,2114452.7021966972,2000
2021,MT,TSS,296747463.0604858,239388216.96383673,57981524.4806596,874120194.6177704,2000
2021,ST,ICP,510944.0960336268,364572.4567167817,72203.45936456669,1737343.8077967998,2000
2021,ST,NH4,520786.6741604854,371103.63375817577,74673.9955322544,1742136.5824699854,2000
2021,ST,NO2,551433.6135807442,399604.1848586783,73083.37926665951,1824650.3029874666,2000
2021,ST,NO3,6717666.229163159,5316905.452316825,858856.5314140585,20350332.79706946,2000
2021,ST,NOx,2810720.4199785735,2068904.134611988,447185.495057237,9366864.668746823,2000
2021,ST,NPOC,3149795.373229883,2314905.4651062507,502791.1652834411,10193813.600672465,2000
2021,ST,OP,17885.609149999997,17885.609149999997,17885.609149999997,17885.609149999997,2000
2021,ST,Se,5366.192601216362,4230.90262960242,785.446256439908,16326.65631467436,2000
2021,ST,TDS,4574912.571381263,3432430.4707091595,806397.8004370839,14485939.568962503,2000
2021,ST,TKN,1463140.0376055306,1121436.6752453968,325562.09694746515,4583762.627714369,2000
2021,ST,TN,1566875.0347088852,1115708.6299882638,286675.0430014202,5130601.911716739,2000
2021,ST,TP,237170.62679568547,201866.24630999065,116950.80992788568,547731.9840787722,2000
2021,ST,TSP,526901.1928683334,387270.85776066023,75172.71943527873,1735850.3245907463,2000
2021,ST,TSS,302631689.10066086,214551237.07176036,105637857.60040824,977029631.5643948,2000
2022,CT,ICP,2003831.2344993916,1828985.598077328,372845.3051014287,4708732.297388835,2000
2022,CT,NH4,2028586.7561963133,1856486.3816891015,385412.87728220964,4778035.7782464875,2000
2022,CT,NO2,1545944.1686137728,1193783.8989628735,120288.89205403489,4850228.188188223,2000
2022,CT,NO3,23594761.001469634,21970554.074395664,4987532.227921841,52724173.333619095,2000
2022,CT,NOx,11431407.67949097,10425605.367739031,2383393.3915412924,27151271.76389194,2000
2022,CT,NPOC,12139975.663783187,10919760.429769557,2263079.742663232,28111119.716022395,2000
2022,CT,OP,1064703.264461444,842098.1769609426,90065.24250532535,3172211.5599722,2000
2022,CT,Se,883547.0054905856,681863.1489892602,64001.65746846296,2778352.8289914066,2000
2022,CT,TDS,17946193.07056887,16359530.56336207,3726566.865707445,41653000.36711988,2000
2022,CT,TKN,3582185.0610618135,2872934.6620776206,397364.2397362009,10573832.00494876,2000
2022,CT,TN,5992364.33203074,5476245.038492266,1103287.1311520925,13996929.518859813,2000
2022,CT,TP,1443648.2987919305,1212795.0360295833,232310.44246420133,3751803.653104857,2000
2022,CT,TSP,2047252.7070406096,1885334.8214681312,372692.9850846192,4802388.006563073,2000
2022,CT,TSS,1628090235.3714705,1034667010.1066804,192283757.0269225,6665835283.700744,2000
2022,MT,ICP,2189959.9299906376,1967043.3915842157,347305.4566720891,5308824.186717998,2000
2022,MT,NH4,2180988.1835819404,1933911.1797042424,394319.41478543007,5158119.073379167,2000
2022,MT,NO2,1139345.4770542039,814551.1111300925,51664.828996697695,3977582.9249891113,2000
2022,MT,NO3,22182787.7506146,20931864.09679908,4477301.97533218,48462929.00059394,2000
2022,MT,NOx,10364007.032891793,9356632.840307988,1885126.9087635812,23674602.971110895,2000
2022,MT,NPOC,10972563.047052793,9822001.502125379,1953522.0067706257,25763016.137796134,2000
2022,MT,OP,685053.844574688,521289.210282395,41966.616490869535,2191717.363097519,2000
2022,MT,Se,451593.1053365921,277009.27273526543,19336.90720144304,1823276.8050566812,2000
2022,MT,TDS,16194533.303504704,14590823.241558231,3056575.4741668724,38203435.75950927,2000
2022,MT,TKN,3334648.3518820424,2645300.7829413693,220562.77915657012,10393002.236428091,2000
2022,MT,TN,5881730.818161662,5188547.855792476,1031812.9371584441,14662053.254252657,2000
2022,MT,TP,1138907.159328066,960837.7284903156,198829.39668962322,2888251.8995932555,2000
2022,MT,TSP,2200412.480125256,1935747.1135238893,394425.44616334845,5262727.805847943,2000
2022,MT,TSS,957997444.2786764,793037606.2014441,142130423.47996572,2789564806.1353235,2000
2022,ST,ICP,2021073.5236997036,1837855.0213288036,358211.38483532344,4727926.133330957,2000
2022,ST,NH4,2051027.898960499,1852140.1589471877,337943.8427279673,4809485.553021042,2000
2022,ST,NO2,1389504.7084477667,1015511.2197701933,78860.96915731046,4359411.574236488,2000
2022,ST,NO3,23975885.905317776,22211875.660830222,4778411.463502583,51297038.572703734,2000
2022,ST,NOx,10004286.059275532,9064948.430975933,1864123.3721776563,23547770.723065056,2000
2022,ST,NPOC,10591856.56188066,9734335.740027772,1995309.1164430599,24607086.231428523,2000
2022,ST,OP,828165.6758650355,631112.6439724774,51623.05669483457,2590955.5800082562,2000
2022,ST,Se,595815.2505525342,402459.43728099676,28782.695812013124,2101976.9398213997,2000
2022,ST,TDS,15792622.275978595,14090622.960279569,2843494.335591381,36758135.550944746,2000
2022,ST,TKN,3036907.1385546965,2327305.889671957,222199.43506666177,9472662.589707844,2000
2022,ST,TN,5950340.052910038,5276828.682848967,1028612.5068311461,14495926.01895597,2000
2022,ST,TP,1244367.7988851834,1038326.6659397471,198500.12156858045,3406717.4410896404,2000
2022,ST,TSP,2050126.5557915845,1817439.8272385648,352347.48767934577,4823447.359680122,2000
2022,ST,TSS,766662259.4472901,654264234.9910531,122150029.91270533,2018970636.8176258,2000
2023,CT,ICP,1209115.2895246465,750655.5496476478,302808.09331587725,4209957.843638468,2000
2023,CT,NH4,1853409.4958972011,1082959.6762965068,363421.2265019651,7664864.071755668,2000
2023,CT,NO2,388759.1217601913,160626.13058270022,1943.5731408393422,2302870.16052434,2000
2023,CT,NO3,4408354.146941582,3540711.1257256083,2763724.078857432,10685353.976515025,2000
2023,CT,NOx,10212414.965063732,6745243.454159254,2109252.440625171,36188918.39293471,2000
2023,CT,NPOC,5768013.657100019,3806190.9201792013,1422854.8433643957,20274196.91782907,2000
2023,CT,OP,402612.5546423261,170408.22361618606,46272.977763040515,2277960.9012521375,2000
2023,CT,Se,989914.4422627331,617500.7274713705,261264.36182920123,3496507.8660313184,2000
2023,CT,TDS,588840510.8684503,529834147.8478192,444357656.9842555,1035840469.7583106,2000
2023,CT,TKN,17445896.447850037,10095255.726222502,1001382.3376633605,66538015.07644694,2000
2023,CT,TN,3475493.141001659,2275104.2091517923,917707.3198017201,12393364.335555559,2000
2023,CT,TP,1431300.5343123768,960229.941762852,389351.0883316575,4630212.303703532,2000
2023,CT,TSP,1168680.6050206963,734584.7790076068,311590.241357545,4046690.2659868845,2000
2023,CT,TSS,2498329665.496119,1630855340.6034102,552648684.56835,8574720468.494779,2000
2023,MT,ICP,1162762.9065231874,788766.8270707299,349503.3958244045,3966893.0592156365,2000
2023,MT,NH4,1788146.4578054475,1076125.1372255692,382964.1614032094,7284744.069525848,2000
2023,MT,NO2,371541.38661380514,177658.5510091734,2928.055046561644,1959728.4353688215,2000
2023,MT,NO3,5987660.621722632,4234721.772570085,3334223.4411113714,18550837.760018,2000
2023,MT,NOx,10253237.659406288,6835015.988878932,2240193.648360325,36507264.831251994,2000
2023,MT,NPOC,4935844.294018471,3513350.47393553,1552348.2039026015,15525520.786107123,2000
2023,MT,OP,370169.8635955707,177873.79040068458,45649.23902153859,1875756.4676978413,2000
2023,MT,Se,941595.7453466499,636258.7153601069,275137.4856194352,3034112.2979258155,2000
2023,MT,TDS,700913327.6904739,629665020.4288139,517320796.21230096,1219403767.197917,2000
2023,MT,TKN,19674869.326839097,12013982.126779176,1237252.6460633425,71405960.00019844,2000
2023,MT,TN,3136355.643048143,2143519.7455390356,977610.9136686599,10287479.765474979,2000
2023,MT,TP,997090.3930076342,624648.9136488374,342097.1934186878,3383022.280230017,2000
2023,MT,TSP,1157839.5073083213,772132.5044918358,355522.27413118916,4005134.7640526593,2000
2023,MT,TSS,1525318972.2484927,1104360099.1287835,433479778.14701986,4897862519.626281,2000
2023,ST,ICP,937731.0407071483,642465.0372730121,269247.1635659398,3212797.149740741,2000
2023,ST,NH4,1583806.9699935603,964149.8393679694,315656.60126148124,5951289.422248422,2000
2023,ST,NO2,217832.67683331994,79342.13043392751,789.4578384369286,1484028.2159020787,2000
2023,ST,NO3,3727795.532438268,3291687.504000305,2721676.2341582584,6855282.084640635,2000
2023,ST,NOx,9034864.029243093,6310014.5740430625,1856826.0496838898,30263447.048407905,2000
2023,ST,NPOC,3860849.7360979887,2801661.6348882252,1129754.84794845,11622959.62131233,2000
2023,ST,OP,258660.94529685288,132613.65391043242,44807.065620555,1510681.2959789287,2000
2023,ST,Se,787918.1274488037,529489.5760281822,221104.99765414253,2589365.728131163,2000
2023,ST,TDS,572228017.24119,524641364.6602564,431413221.35132605,949811473.6775129,2000
2023,ST,TKN,22525494.94379832,15566854.480346989,1004451.2819180436,78224063.6403791,2000
2023,ST,TN,2544098.0674381037,1748089.4599743965,753296.0849856209,8554128.297290422,2000
2023,ST,TP,535420.8685458298,304148.0438851531,238105.23606967359,2378380.547402279,2000
2023,ST,TSP,940017.1453037711,637143.4737160013,265990.06108392694,3297921.816435147,2000
2023,ST,TSS,2294052735.5793285,1716598457.973324,530214006.36938816,6615644076.2907295,2000
2024,CT,ICP,1015260.3822070269,583013.1185426031,169048.33649481935,3981256.0523772384,2000
2024,CT,NH4,1161280.2727430193,622823.3503098725,172079.11969663057,4795740.919266533,2000
2024,CT,NO2,26500.397278670716,14625.476020223712,3838.3855099801235,142269.12049494457,2000
2024,CT,NO3,7501957.236291797,3414751.8660672046,1457029.8563296585,30385488.435474265,2000
2024,CT,NOx,5257886.533565943,2936572.3206533836,812674.9189090421,19786008.435000908,2000
2024,CT,NPOC,4501184.747132845,2566329.6397331515,728464.7311599274,16940487.09731101,2000
2024,CT,OP,373562.8955865309,218073.6449035874,95123.09562438303,1361161.0437462155,2000
2024,CT,Se,866039.567805322,505583.29244684184,140759.38484236217,3464211.531559514,2000
2024,CT,TDS,1274761646.6364465,734459516.6002377,234914099.93793267,4615647885.868733,2000
2024,CT,TKN,1899909.1644939804,950273.1607509917,238697.90699025325,8838438.232766025,2000
2024,CT,TN,2728040.1613931614,1552374.2490292555,470531.69292227423,10474737.201656615,2000
2024,CT,TP,1005037.2524142463,512464.10527379066,122610.07976942543,4760717.244795907,2000
2024,CT,TSP,1030675.9449394811,577661.4775859141,170794.32910573558,4190757.173850011,2000
2024,CT,TSS,1214323302.3304317,671703234.303194,213716378.7546699,5062587798.6135025,2000
2024,MT,ICP,897767.8615632851,503895.40437664685,246647.07731045218,3657528.4235326666,2000
2024,MT,NH4,948721.5883600649,538550.5197066965,249858.1317859809,3887219.7433207347,2000
2024,MT,NO2,0.0,0.0,0.0,0.0,2000
2024,MT,NO3,7854702.303398732,3869893.5186902024,2078045.2890393983,30616806.245311745,2000
2024,MT,NOx,4266287.727544291,2357827.973804338,1222208.5005741965,17066666.612959087,2000
2024,MT,NPOC,3874647.58862008,2151756.9647094198,1158139.5800836957,14683468.194250178,2000
2024,MT,OP,381743.3161034427,219409.6768052139,144878.63031270125,1335000.1144129836,2000
2024,MT,Se,746540.6277467449,413650.42828540405,207610.88049315548,2963708.836410954,2000
2024,MT,TDS,1245372700.1383002,650853600.837507,385829864.55648696,4684380728.246866,2000
2024,MT,TKN,969006.9200925077,651041.7190034376,488308.4949217817,2812658.168459801,2000
2024,MT,TN,2517286.1023763665,1413002.1463489654,727591.6780652114,9625367.856276784,2000
2024,MT,TP,610405.9069023426,354595.68144448695,214395.5352708577,2226862.306297897,2000
2024,MT,TSP,899222.8737399301,503336.066553829,249692.1750403074,3675210.7770236726,2000
2024,MT,TSS,816611114.5634668,458178860.63002414,290459459.8131608,2800780783.508642,2000
2024,ST,ICP,611993.4969411417,406576.4710825935,254839.74707162584,2537936.0841096565,2000
2024,ST,NH4,634936.4327737142,423976.40969128755,264034.2526510572,2638918.8296868103,2000
2024,ST,NO2,7150.305,7150.305,7150.305,7150.305,2000
2024,ST,NO3,5014165.8763637785,2549907.5507967575,2407066.610819551,22018103.813820444,2000
2024,ST,NOx,2931076.5942879734,1836752.19670955,1268047.757621945,12548146.03696853,2000
2024,ST,NPOC,2768459.4875669084,1804255.4800725474,1278449.7185131062,11177126.840411447,2000
2024,ST,OP,230419.80997703096,146164.11762460033,139398.18587258653,813993.804183791,2000
2024,ST,Se,503922.3869580632,339596.55437511555,214091.62533741439,1991130.0395705535,2000
2024,ST,TDS,793020937.8418328,432477081.2136998,410039919.489461,3283613519.0408626,2000
2024,ST,TKN,833756.7062827791,581907.6041932799,565164.6786094871,2571965.981830834,2000
2024,ST,TN,1864063.303505583,1265647.7143119061,851459.9799120438,7214647.872307695,2000
2024,ST,TP,567761.1144154796,381922.9912832484,340795.9119026168,1939454.3905950447,2000
2024,ST,TSP,614467.1172545492,406965.68599933654,252779.56889616916,2495911.482829862,2000
2024,ST,TSS,887954281.5871558,566749366.3449577,542251156.217317,3120654403.1082225,2000
2025,CT,ICP,688414.7203186259,623015.5308046131,459893.6538560763,1332737.314341199,2000
2025,CT,NH4,832937.1565652852,746134.6216174931,533000.0375932263,1814350.0518135093,2000
2025,CT,NO2,595361.3633697192,532557.7015847658,481391.2191074689,1067447.4865880252,2000
2025,CT,NO3,310545.89077243366,205230.08120134808,121575.55950947547,1170593.1026232126,2000
2025,CT,NOx,3162020.008321878,2852816.983586586,2213125.587523621,6109382.192372477,2000
2025,CT,NPOC,2472219.2901401087,2218885.18019873,1674482.9996377563,4829572.295152756,2000
2025,CT,OP,243747.7193510036,186339.10686222144,135470.43581617493,720836.8125010425,2000
2025,CT,Se,583150.6922411508,536216.2921906558,388912.8085895966,1079387.8638662605,2000
2025,CT,TDS,386514754.96854913,376809637.94710237,369900472.3512462,449566409.2937736,2000
2025,CT,TKN,1022620.1366869155,652430.6338148065,455450.8768652294,3563343.6519109895,2000
2025,CT,TN,1371149.2446032127,1239545.4600321194,931869.2151218505,2723104.5695430776,2000
2025,CT,TP,1210460.1026893535,1111488.7636177363,1018152.5663629816,2064363.939257946,2000
2025,CT,TSP,697327.7463364545,627701.182209453,447851.9924022166,1429195.2584572504,2000
2025,CT,TSS,849696503.2527859,798052113.2039678,757780412.3016399,1199658198.7123215,2000
2025,MT,ICP,823153.6129124945,776500.8998681068,574470.8752185135,1461389.6809586254,2000
2025,MT,NH4,893280.7781184821,844211.266660507,633612.280073268,1611417.72779379,2000
2025,MT,NO2,683452.9902022779,638380.348962062,597030.100237222,1140920.2918278966,2000
2025,MT,NO3,292940.2969164831,230254.21578399529,172764.00375031456,990876.6742960516,2000
2025,MT,NOx,3576041.989883979,3369218.276367439,2713145.670394146,6167896.908886058,2000
2025,MT,NPOC,2548053.1053122836,2429966.920774504,1898407.2646127767,4115741.632361924,2000
2025,MT,OP,255282.6284994398,215829.81378307304,175799.51787873337,658202.8249883603,2000
2025,MT,Se,653037.4832723947,624744.3602529427,472102.96250181505,1085272.4625386924,2000
2025,MT,TDS,448937474.14287835,443033509.0780436,439515819.322341,497933155.13828,2000
2025,MT,TKN,763558.8168548228,561479.4018977949,460985.25438264146,2578247.7238880848,2000
2025,MT,TN,1425283.4569920974,1357230.7770799291,1027214.2358593356,2484213.6506579346,2000
2025,MT,TP,2576721.730670247,2513043.1731591816,2448657.0118566123,3216484.844037324,2000
2025,MT,TSP,822384.5485280101,782351.8159056173,573997.0849376984,1498724.0171203932,2000
2025,MT,TSS,1806909005.8173816,1786728415.6666033,1777156694.302923,1991710620.9187822,2000
2025,ST,ICP,826165.8166751126,786303.4849541857,582649.5619165973,1427692.8550661327,2000
2025,ST,NH4,882742.3179174061,829118.9901992131,603253.9174557792,1638667.8974193153,2000
2025,ST,NO2,672210.4741921934,626552.626718852,585163.9435586239,1214241.2055481137,2000
2025,ST,NO3,261141.37099795762,195298.23589654037,143298.34809032356,972689.2196596194,2000
2025,ST,NOx,3256047.606853131,3051993.3106712746,2462524.6448696577,5666306.071573168,2000
2025,ST,NPOC,2693282.9748666366,2557258.582564935,2031363.461616589,4645150.987619818,2000
2025,ST,OP,242643.59967605592,200300.44705516796,159990.43591579582,715645.399950414,2000
2025,ST,Se,648669.235945112,618501.133542493,465700.4482066578,1138872.229235489,2000
2025,ST,TDS,459731979.8485924,453695112.69621193,450496054.3429893,512232597.990635,2000
2025,ST,TKN,704598.7832359738,521484.85578408296,437343.6925594762,2365024.116701971,2000
2025,ST,TN,1533782.3288863301,1468382.241196962,1080184.847757247,2628029.750076148,2000
2025,ST,TP,1835626.3239011404,1767631.5336128613,1699100.9766965543,2570723.1484845174,2000
2025,ST,TSP,824630.6315575573,783284.7623579032,579791.4268409397,1461348.1833785432,2000
2025,ST,TSS,1187406270.97922,1164967934.2013462,1152369985.1660879,1391024092.9464438,2000
